Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,211.429626,49.062405,0.962215,1.181464,1.828696,3.126389,5.806144
1,4.0,189.559357,58.421944,1.074444,1.227627,2.017155,3.778512,7.925968
1,8.0,176.680069,66.489441,0.902132,1.209282,1.979278,3.776688,8.255533
1,12.0,173.650818,57.413006,0.929232,1.14996,1.739888,2.933113,5.461921
2,0.0,466.469513,49.889881,1.280775,1.337849,2.332036,4.566607,9.794044
2,2.0,468.580719,61.595638,1.427378,1.484261,2.814648,5.988676,13.908386
2,6.0,471.709198,81.313034,1.01299,1.298536,2.261282,4.48862,9.883286
3,0.0,299.049927,65.087265,0.725494,1.155065,1.835156,3.284953,6.491648
3,4.0,308.005066,77.655838,0.993316,1.281684,2.206308,4.316116,9.341749
3,7.0,303.398285,88.649315,1.607624,1.488287,2.830324,6.027622,13.968807
4,0.0,499.472351,71.157776,1.143958,1.377719,2.473531,5.050271,11.416821
4,4.0,499.68811,51.199551,1.394008,1.553915,3.11735,7.023793,17.176756
4,8.0,510.991394,68.443611,0.630728,1.059462,1.626934,2.90413,5.941189
5,0.0,434.198761,90.493179,1.13399,1.271911,2.052722,3.675283,7.181606
5,3.0,427.762939,78.866982,0.91078,1.381711,2.6413,5.799833,14.036374
5,5.0,433.509491,87.343933,0.88638,1.160803,1.775059,3.048028,5.83162
6,0.0,228.255829,123.294197,1.645052,1.387817,2.482858,5.002596,11.079473
6,1.0,227.618805,123.330063,1.235972,1.302906,2.201032,4.167339,8.653212
7,0.0,410.912323,126.523895,1.776094,1.608182,3.141642,6.731814,15.451069
7,1.0,413.441559,128.450272,2.271765,1.603104,3.122776,6.687142,15.385312
7,2.0,409.746155,128.003387,2.574646,1.639243,3.246588,7.044607,16.343704
7,3.0,406.031128,128.481766,1.731749,1.516376,2.886153,6.12213,14.082728
7,4.0,407.478333,129.445175,2.129697,1.483724,2.72254,5.527922,12.14444
7,5.0,409.597198,130.422195,2.550045,1.670613,3.373244,7.452987,17.570448
7,6.0,411.087219,128.916122,1.976011,1.650967,3.359599,7.535787,18.113096
7,7.0,408.396362,126.153351,2.327834,1.6066,3.14865,6.7794,15.645257
7,8.0,404.549133,128.145355,2.203511,1.586972,3.091966,6.639647,15.342234
7,9.0,404.374817,130.652237,2.744628,1.733035,3.56464,7.982725,19.020269
7,10.0,401.633026,132.55452,2.506594,1.68956,3.433965,7.624383,18.04493
7,11.0,396.716431,134.399261,1.880042,1.629658,3.265493,7.217146,17.12072
7,12.0,397.372589,136.446625,2.405262,1.739302,3.607945,8.172919,19.738007
7,13.0,397.04245,138.615891,2.487447,1.653159,3.314622,7.294307,17.177979
7,14.0,397.464142,139.45665,2.56831,1.683045,3.410958,7.568244,17.942118
7,15.0,397.666199,138.28656,2.75116,1.749456,3.615154,8.107678,19.288637
7,16.0,397.259583,136.163757,2.382779,1.713372,3.564282,8.131537,19.801378
7,17.0,401.712891,136.744522,2.104259,1.751818,3.662307,8.334943,20.152357
7,18.0,406.176178,138.856674,2.359501,1.674101,3.386406,7.486345,17.635828
7,19.0,404.197937,141.507675,1.987073,1.521618,2.882399,6.058007,13.774913
7,21.0,399.137939,136.44017,2.525277,1.741445,3.634448,8.287859,20.133638
7,22.0,400.934235,138.615143,2.263192,1.643816,3.279504,7.16486,16.714924
7,23.0,399.891174,136.699493,2.224133,1.588456,3.099759,6.672474,15.444645
7,24.0,399.128113,137.295395,2.07177,1.654784,3.355118,7.500031,17.997128
7,26.0,397.344788,143.715927,2.848181,1.582121,3.037857,6.393607,14.409764
7,27.0,395.414246,145.163666,2.335447,1.64854,3.304082,7.260345,17.053301
7,28.0,396.420441,147.551758,2.131467,1.562959,3.041279,6.571393,15.34351
7,29.0,399.580322,145.550858,2.131513,1.69635,3.498502,7.912737,19.107143
7,30.0,399.712097,147.183792,2.057341,1.601662,3.173933,6.97088,16.526764
7,31.0,401.576477,149.864227,1.860412,1.509478,2.834234,5.912878,13.377214
7,32.0,399.782745,145.328812,1.796371,1.624876,3.26354,7.249515,17.323709
7,33.0,398.298462,142.633942,2.619527,1.607217,3.132427,6.679352,15.203197
7,34.0,397.347656,142.600204,2.40833,1.727278,3.583131,8.125678,19.647593
7,35.0,397.618927,142.729218,1.92852,1.649723,3.33436,7.418842,17.690573
7,36.0,399.4198,143.568726,2.594428,1.632037,3.244679,7.091213,16.606646
7,37.0,402.346283,143.5793,2.154701,1.598877,3.163929,6.951818,16.507242
8,0.0,286.295074,176.318039,0.826167,1.114029,1.686053,2.90375,5.644446
