Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,503.402344,168.680435,1.605331,1.367985,2.393563,4.705215,10.165991
1,3.0,488.386536,164.921112,1.322217,1.333359,2.327272,4.593128,9.979769
2,0.0,360.513855,169.682144,3.259427,1.731698,3.56402,7.985386,19.0287
2,2.0,367.089508,161.011353,2.320219,1.725178,3.605178,8.251071,20.1259
2,3.0,367.533783,163.49733,2.744148,1.767747,3.715159,8.494642,20.622772
2,4.0,365.640625,161.406326,2.857968,1.693772,3.431737,7.575244,17.785299
2,7.0,368.233002,163.073395,2.558302,1.68695,3.427959,7.618772,18.062899
2,8.0,367.112244,165.478195,1.803093,1.524118,2.886137,6.04159,13.62833
2,9.0,364.750824,163.956268,2.624703,1.711979,3.52208,7.925216,19.024225
2,10.0,364.563812,163.247208,2.867508,1.713053,3.503667,7.819924,18.602673
2,11.0,362.725555,162.458771,2.45249,1.670501,3.375764,7.487198,17.780008
2,12.0,365.355255,162.323685,2.813776,1.750071,3.646819,8.269266,19.912884
2,13.0,371.237488,163.24118,2.62851,1.673033,3.364966,7.4006,17.377804
2,14.0,375.95813,162.493668,2.642536,1.765496,3.686146,8.34252,19.996014
2,15.0,375.24939,161.661057,2.587246,1.664613,3.340905,7.347503,17.280153
3,0.0,211.504608,262.51944,0.978263,1.113456,1.678704,2.890159,5.648672
3,3.0,203.681198,265.208496,0.811694,1.048803,1.526592,2.549952,4.888096
4,1.0,381.54184,185.378922,1.469222,1.357407,2.377523,4.698756,10.244058
4,5.0,382.702118,208.490982,1.373497,1.337819,2.213497,4.007343,7.785571
5,1.0,509.545685,258.468933,1.255518,1.359593,2.392087,4.713755,10.158468
5,3.0,511.248688,251.465164,0.536868,0.811939,1.033459,1.499457,2.577426
6,2.0,445.698242,1.00956,0.711502,1.088221,1.701456,3.009007,5.92267
6,5.0,433.671753,2.693026,0.807343,0.971031,1.265608,1.791618,2.772123
7,2.0,139.220703,7.845886,0.885205,1.055174,1.476509,2.273816,3.844026
7,6.0,128.739395,12.085218,2.741045,1.600847,3.18124,7.007389,16.642298
8,3.0,505.023376,238.444931,1.159013,1.289285,2.182489,4.171213,8.811314
8,6.0,498.711884,238.557114,0.824537,0.97696,1.277127,1.832323,2.94326
9,4.0,405.25528,215.300415,1.34841,1.283387,2.127183,3.946305,8.033501
9,8.0,403.141174,231.272491,0.975843,1.154421,1.781388,3.115812,6.126789
10,4.0,278.800842,273.450348,0.961266,1.176778,1.786195,2.991505,5.465358
10,7.0,283.570221,258.418304,0.965948,1.134497,1.754794,3.150589,6.5186
11,5.0,348.212799,269.698059,1.298933,1.226916,1.939323,3.420792,6.637941
11,8.0,344.697113,252.381943,1.193066,1.354614,2.431039,4.940076,11.028586
12,6.0,410.695862,172.856644,1.115545,1.227285,2.030564,3.836945,8.102062
12,10.0,410.451813,160.661453,1.437123,1.369401,2.385383,4.642804,9.888466
13,6.0,427.408966,421.3237,1.083271,1.255238,2.099858,3.961732,8.246549
13,8.0,427.251831,421.997742,1.278118,1.355106,2.442086,5.004015,11.314192
14,11.0,493.484802,297.639435,1.187819,1.278231,2.167452,4.234377,9.335977
14,14.0,490.599731,305.822632,1.359804,1.303983,2.191113,4.111449,8.436419
15,15.0,362.531799,339.846924,1.561923,1.446056,2.662017,5.487991,12.352716
15,19.0,372.850647,352.522034,0.950034,1.116143,1.632691,2.622813,4.578032
16,16.0,507.706085,275.863953,0.96051,1.180244,1.856632,3.297602,6.53897
16,20.0,504.252228,283.47113,1.113397,1.208563,1.933588,3.516647,7.184067
17,17.0,510.907623,383.778687,0.621803,1.017228,1.608167,2.966651,6.252754
17,20.0,510.195801,397.324493,0.877603,1.406067,2.68076,5.920994,14.521267
18,20.0,375.984772,155.997116,2.099645,1.656486,3.361142,7.506926,17.964832
18,21.0,380.296722,158.117111,2.51296,1.685916,3.428692,7.626081,18.089855
18,22.0,385.507141,156.377289,3.014396,1.68961,3.415699,7.530567,17.676949
18,23.0,386.332214,157.568207,2.977203,1.7558,3.640246,8.186403,19.519085
19,20.0,463.04425,164.044876,1.084603,1.245024,2.089067,3.977683,8.396597
19,24.0,485.521698,163.557297,1.094925,1.202983,1.908675,3.442715,6.976811
20,20.0,348.459198,206.326706,1.412804,1.353551,2.369032,4.710795,10.401068
20,23.0,355.691589,210.498703,1.362035,1.353046,2.35864,4.621265,9.927951
21,21.0,350.723145,245.704758,1.056909,1.23473,2.006869,3.665491,7.400538
21,25.0,362.715576,264.566711,1.291856,1.329078,2.279615,4.367148,9.151169
22,23.0,348.14032,190.469955,1.027852,1.26819,2.197452,4.422982,10.062209
22,25.0,339.873169,189.483688,1.350966,1.375738,2.492691,5.148206,11.744838
23,25.0,435.758057,263.194092,1.104138,1.266953,2.158477,4.216676,9.221076
23,27.0,431.149536,266.172424,1.362475,1.245691,1.989771,3.518099,6.76882
24,26.0,488.331055,285.078796,1.148351,1.260675,2.100523,3.9689,8.328884
24,30.0,483.767883,299.232849,1.281717,1.282688,2.158948,4.100117,8.587364
25,27.0,455.232025,387.703735,1.197419,1.307063,2.30313,4.674454,10.634171
25,30.0,447.374908,388.994537,1.071473,1.291787,2.247333,4.429987,9.623556
