Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,149.319412,224.686813,3.02169,1.654425,3.3301,7.367525,17.474104
1,1.0,147.402954,223.809372,2.204082,1.558431,2.980736,6.294006,14.325476
1,2.0,150.055573,222.541275,2.986127,1.56924,3.026315,6.448625,14.807749
1,3.0,148.842255,224.310318,2.729081,1.572419,3.047395,6.528345,15.073821
1,4.0,147.584396,226.543503,2.824849,1.525021,2.872838,5.976252,13.400581
1,7.0,146.275421,224.984528,2.284542,1.611048,3.155442,6.781774,15.615605
1,8.0,147.117966,225.541153,2.28906,1.506866,2.854667,6.011935,13.704546
1,10.0,145.617462,221.935669,2.025414,1.39358,2.489049,5.000244,11.038089
1,11.0,146.694443,222.418396,2.3235,1.480345,2.735814,5.619762,12.534964
1,13.0,144.789886,220.636673,2.256771,1.450599,2.625066,5.263468,11.424056
1,14.0,142.168228,220.102448,2.657291,1.539794,2.927634,6.141905,13.8787
1,15.0,141.641342,219.693314,2.379409,1.510808,2.847506,5.956451,13.49113
1,16.0,144.107574,219.630188,2.278676,1.524191,2.897182,6.120753,14.019161
1,17.0,143.85257,222.7836,2.156209,1.615028,3.221567,7.107601,16.877831
1,18.0,144.930328,226.707932,2.101105,1.575611,3.06259,6.564642,15.119298
1,20.0,148.348801,226.720184,1.895589,1.47887,2.761514,5.744795,12.97113
1,22.0,149.369614,227.286484,2.2907,1.619382,3.191252,6.914855,16.082893
1,23.0,150.543518,225.803955,2.869579,1.489884,2.753299,5.628649,12.439714
1,24.0,152.157028,226.541794,2.641955,1.521444,2.872613,5.995879,13.496661
1,25.0,152.654922,227.463821,2.922148,1.532839,2.896393,6.034932,13.527257
1,26.0,151.189865,224.094711,3.47032,1.608006,3.165459,6.857406,15.930299
1,27.0,152.049591,224.03241,2.724731,1.673627,3.41908,7.667466,18.382004
1,28.0,149.680084,223.613525,2.636351,1.662865,3.329733,7.29097,17.035524
1,29.0,150.393234,228.510406,2.518248,1.637445,3.29291,7.289108,17.290537
1,30.0,151.998856,229.442169,2.321936,1.614653,3.200787,6.989624,16.381636
1,31.0,148.249191,228.463776,2.185812,1.610386,3.229846,7.186533,17.235277
1,32.0,146.364761,230.287888,2.018437,1.520858,2.845376,5.890541,13.190369
1,34.0,146.383194,233.450562,2.282819,1.534354,2.886474,5.972966,13.260325
1,35.0,144.30191,232.436569,1.902598,1.475045,2.691132,5.423014,11.800915
1,36.0,144.993011,233.678284,2.009009,1.592259,3.157757,6.948596,16.487534
1,37.0,142.271805,232.399857,1.822973,1.351962,2.307357,4.363982,8.974276
1,38.0,144.38913,230.719177,1.625746,1.484047,2.798109,5.896235,13.518644
1,41.0,142.538681,231.330109,2.939814,1.729612,3.583662,8.087651,19.397886
1,42.0,142.69957,228.348358,2.791941,1.581456,3.081319,6.603248,15.156138
1,43.0,141.244202,226.506927,2.765211,1.470842,2.692544,5.46107,11.991085
1,44.0,141.011047,225.425888,2.899583,1.498481,2.807148,5.83442,13.111576
1,45.0,142.184799,227.677902,3.006993,1.663015,3.348068,7.389704,17.436092
1,46.0,143.633789,229.707764,2.967205,1.642621,3.284265,7.214394,16.969397
1,47.0,141.627457,231.127625,2.298741,1.580378,3.05779,6.516719,14.923722
1,48.0,141.676987,228.667023,2.785995,1.567882,3.002642,6.319511,14.267878
1,49.0,143.449509,227.5504,2.595185,1.612389,3.118617,6.587483,14.860668
1,50.0,145.653244,228.810913,2.456786,1.619519,3.169722,6.784181,15.504892
1,51.0,149.609283,228.213547,2.765213,1.59323,3.102596,6.635899,15.201351
1,52.0,149.305923,228.11499,2.948897,1.623359,3.196121,6.904327,15.981221
1,53.0,150.424362,228.783112,2.320981,1.398008,2.428308,4.632907,9.508957
1,54.0,148.55983,227.571915,3.31011,1.6345,3.248955,7.092985,16.589363
1,55.0,147.374695,229.139709,3.006751,1.601345,3.164591,6.90296,16.179333
1,56.0,147.077759,229.826096,2.07337,1.601054,3.170312,6.945161,16.37199
1,58.0,142.962463,235.500488,2.936079,1.57848,3.03171,6.38572,14.397867
1,59.0,141.619461,237.029663,2.218984,1.682566,3.39619,7.495153,17.651917
1,60.0,139.346558,235.80423,2.261195,1.613891,3.188184,6.927284,16.145617
1,61.0,140.280609,237.301773,2.200817,1.616494,3.18182,6.900599,16.097095
1,62.0,140.651108,239.963776,1.912028,1.599364,3.152381,6.855452,16.011482
1,63.0,138.746429,239.544861,1.839494,1.477656,2.805376,5.991282,13.972874
1,65.0,136.44046,237.385437,3.247968,1.550825,2.968654,6.270749,14.252733
1,66.0,138.505142,237.682709,2.561269,1.575981,3.03859,6.451764,14.719095
1,68.0,135.233932,238.365082,1.623571,1.417197,2.540251,5.074506,11.055792
1,69.0,137.139725,235.716721,1.986683,1.478547,2.776749,5.840006,13.395492
1,71.0,137.546371,234.935471,1.685207,1.463577,2.716161,5.649494,12.836202
1,72.0,136.040421,232.948349,1.644093,1.535988,2.970239,6.376408,14.774438
2,1.0,466.441956,269.692444,1.22818,1.256434,2.116998,4.096714,8.898721
2,3.0,468.385529,275.971222,1.135933,1.356295,2.48651,5.233456,12.235402
3,1.0,319.255341,339.568329,1.869112,1.537998,2.914114,6.083599,13.643687
3,2.0,318.272614,340.219086,1.725091,1.49669,2.819537,5.905527,13.397883
3,4.0,318.14624,339.450073,1.609048,1.39692,2.455419,4.779867,10.083687
3,5.0,318.460419,339.407135,2.126007,1.409115,2.576096,5.330019,12.129247
3,6.0,317.662598,339.439392,1.790506,1.431357,2.555439,5.053257,10.834467
3,9.0,319.047394,338.925262,1.838482,1.559497,3.034451,6.543061,15.206831
3,11.0,316.971405,338.151703,2.35042,1.585302,3.111402,6.757736,15.812693
3,13.0,317.091217,338.60434,2.18005,1.35033,2.326932,4.484025,9.474061
4,3.0,407.380341,221.369431,1.572864,1.375744,2.387,4.587866,9.556545
4,4.0,406.965302,220.413574,1.497198,1.295138,2.196338,4.217103,8.98104
5,5.0,182.707321,167.885635,2.36516,1.612634,3.186631,6.924085,16.118824
5,6.0,182.05101,168.251083,2.456177,1.658002,3.340708,7.395676,17.5354
5,7.0,182.657104,168.468033,2.628332,1.578299,3.062024,6.561797,15.148836
5,8.0,182.593674,168.285568,2.767328,1.72806,3.569741,8.039572,19.26104
5,9.0,182.655838,168.056107,2.402785,1.669583,3.441787,7.840586,19.172001
5,10.0,182.711182,168.457764,2.200312,1.497769,2.814201,5.907681,13.515348
5,11.0,182.487534,168.337051,1.816416,1.387422,2.42583,4.696824,9.845886
5,12.0,181.683365,168.610321,2.235395,1.662836,3.360134,7.464733,17.770596
5,13.0,182.914566,168.77684,2.342615,1.699768,3.509483,7.937841,19.157124
5,15.0,182.602463,168.634415,1.927002,1.449846,2.652964,5.408071,11.987858
5,16.0,182.940323,168.401321,2.15955,1.655068,3.372722,7.562362,18.136845
5,18.0,182.849319,168.633636,2.549354,1.536539,2.928469,6.188338,14.143198
5,21.0,181.682022,167.963562,2.285731,1.70387,3.514612,7.942851,19.171618
6,9.0,351.77182,284.538574,1.304142,1.286554,2.181677,4.221896,9.136379
6,12.0,355.288757,291.726349,1.238505,1.323971,2.306699,4.573222,10.084402
6,15.0,345.579651,281.618958,1.366365,1.258643,2.019983,3.58185,6.897357
7,11.0,430.931793,210.133377,1.344474,1.264502,2.091748,3.902675,8.049514
7,12.0,431.207001,210.264114,1.917893,1.399577,2.457818,4.786297,10.129142
