Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,71.071793,1.070119,0.52287,0.964705,1.428805,2.391409,4.463203
1,2.0,77.703239,5.157029,1.041529,1.432489,2.788111,6.236051,15.393799
1,4.0,87.116142,12.170553,1.013108,1.275086,2.105287,3.889924,7.91186
2,0.0,52.245682,30.896685,1.683583,1.702913,3.535711,8.099396,19.903147
2,3.0,49.481575,29.195843,2.236814,1.603549,3.160663,6.861712,15.996432
2,5.0,51.843636,21.649696,1.769925,1.516904,2.822844,5.770115,12.665428
2,6.0,56.290863,20.161575,1.966958,1.659937,3.392081,7.632758,18.388983
2,7.0,55.941383,21.373482,2.250211,1.571314,3.059914,6.584655,15.240947
2,8.0,50.638802,22.034515,2.287169,1.586413,3.102885,6.698517,15.550267
2,9.0,52.099861,21.464787,2.55034,1.680616,3.408028,7.56727,17.950075
2,10.0,50.435009,22.916998,1.827368,1.629472,3.29366,7.34081,17.537008
2,11.0,45.000652,20.537003,1.649763,1.563918,3.051725,6.597913,15.369864
2,12.0,50.272079,20.010059,1.942755,1.661905,3.391241,7.612328,18.288239
2,13.0,47.342796,20.659523,2.171472,1.669836,3.373283,7.477862,17.742659
2,14.0,46.393341,23.148802,2.256166,1.569913,3.037006,6.487553,14.932319
2,16.0,44.589916,28.002464,1.777618,1.548327,2.985476,6.375518,14.667784
3,0.0,52.166718,32.067398,1.734814,1.810613,3.873376,8.989989,22.11034
3,1.0,50.406761,35.275196,1.94171,1.440152,2.601039,5.215353,11.338504
3,2.0,51.328674,32.072453,2.297356,1.682508,3.427564,7.641737,18.169085
4,0.0,132.667679,35.681263,1.089442,1.308183,2.237905,4.348158,9.367255
4,3.0,148.526978,32.345863,0.895339,1.289557,2.243694,4.447529,9.745365
5,1.0,146.997482,0.884272,0.43859,0.776179,0.982617,1.369541,2.125627
5,4.0,155.042908,1.537725,0.871414,1.472072,2.82893,6.218919,15.038069
5,7.0,138.290604,3.300143,1.385769,1.440244,2.66824,5.541532,12.533772
5,11.0,138.246124,11.925936,0.902862,1.289126,2.26672,4.594092,10.431818
