Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,346.008331,178.682449,5.555436,2.269267,6.066814,17.723959,55.056488
1,1.0,342.964752,180.772064,5.416966,2.03037,4.958079,13.39401,38.903988
1,4.0,343.492249,179.52597,5.438878,2.173689,5.616047,15.906269,47.969036
1,5.0,343.093079,179.923172,4.739861,2.231329,5.949934,17.431494,54.422291
1,7.0,343.049347,179.017654,4.939436,2.353079,6.513174,19.640303,62.711109
1,8.0,343.781036,179.38237,5.518941,2.366819,6.505174,19.376013,60.955387
1,10.0,342.994843,179.820526,3.514641,1.942626,4.761227,13.23582,40.208736
1,11.0,342.802643,179.444138,5.625567,2.208193,5.759484,16.455963,50.10751
1,12.0,343.582855,179.401978,6.422712,2.353656,6.409705,18.87676,58.652557
1,13.0,345.152344,178.899506,5.394066,2.391916,6.624043,19.855352,62.794277
1,14.0,344.785217,177.904999,4.963038,2.297112,6.202981,18.253826,56.960537
1,15.0,346.025848,178.04332,5.351566,2.150305,5.529793,15.655005,47.370262
1,16.0,346.258759,178.593979,5.375463,2.087872,5.238016,14.518764,43.172226
1,17.0,346.206512,178.830902,5.83734,2.085768,5.184204,14.200738,41.705887
1,18.0,346.181702,178.828842,4.945898,2.043944,5.070212,13.979187,41.523354
1,19.0,346.276978,178.99411,4.9813,1.972684,4.71596,12.543473,36.067608
1,20.0,346.573181,178.703491,4.172557,1.84176,4.147135,10.407683,28.312002
1,21.0,345.776794,178.754333,4.827526,2.111922,5.377502,15.130072,45.607197
1,22.0,346.003174,178.97998,5.170421,2.052828,5.087187,13.959023,41.157307
1,23.0,346.289642,178.988739,5.052122,2.038659,5.001093,13.538205,39.251942
1,24.0,346.090759,178.689957,3.75574,1.746367,3.809981,9.391903,25.39975
1,25.0,346.176605,178.406693,5.497963,2.025472,4.942455,13.354274,38.808304
1,26.0,346.278412,178.50473,5.324333,2.122957,5.458227,15.599438,48.016884
1,27.0,346.924103,178.30867,3.258465,1.94593,4.636314,12.270876,34.959202
1,28.0,346.017242,178.460464,5.636011,2.13669,5.455216,15.319545,45.956707
1,29.0,345.992859,178.619354,2.29781,1.918916,4.734866,13.34817,41.228615
