Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,102.594299,240.418213,3.320717,1.641775,3.261841,7.106905,16.571184
1,1.0,102.691483,240.575073,3.374647,1.648,3.277488,7.138865,16.629543
1,2.0,102.79966,240.684235,3.102256,1.603141,3.138125,6.753119,15.58153
1,3.0,102.701622,240.53244,2.985646,1.618626,3.193136,6.931972,16.154657
1,4.0,102.413956,240.381027,3.277122,1.615536,3.174858,6.859958,15.907037
1,5.0,102.514183,240.621262,3.11189,1.591501,3.074078,6.512646,14.783105
1,6.0,102.782188,240.323883,3.226649,1.586378,3.070521,6.5345,14.922286
1,7.0,102.844788,240.43602,3.38343,1.620672,3.161751,6.736776,15.312472
1,8.0,102.439728,240.491013,3.063314,1.680846,3.406183,7.544867,17.823015
1,9.0,103.214722,240.3293,2.782299,1.584983,3.060985,6.479555,14.670164
1,10.0,102.398903,240.277985,3.371041,1.715866,3.533304,7.941829,19.005909
1,11.0,102.336029,240.543884,3.49537,1.683726,3.39631,7.47127,17.503094
1,12.0,102.704163,240.605118,2.470044,1.572135,3.052786,6.548853,15.124841
2,0.0,441.358124,276.201385,0.920596,1.017815,1.357985,1.962576,3.078374
2,3.0,439.117554,292.039062,1.184092,1.239089,2.025165,3.692837,7.361089
3,0.0,431.260742,365.900787,2.997113,1.730668,3.615716,8.27127,20.178205
3,1.0,432.213226,363.962158,2.991007,1.729371,3.566909,8.013769,19.151751
3,2.0,432.500458,363.849518,3.321062,1.666853,3.354026,7.401634,17.481716
3,3.0,433.609955,364.759979,3.595077,1.68295,3.384522,7.41874,17.313387
3,4.0,434.425385,363.768433,3.299114,1.702324,3.493364,7.849077,18.824697
3,5.0,434.954529,364.188812,3.505745,1.718,3.566413,8.116462,19.726711
3,6.0,435.21875,363.496063,3.25726,1.62753,3.205596,6.929721,16.057247
3,7.0,434.051849,364.387299,3.477103,1.749427,3.659701,8.364336,20.368406
3,8.0,433.325867,364.552917,3.34348,1.737886,3.624728,8.258002,20.035202
3,9.0,433.222992,365.118988,3.680197,1.767993,3.732748,8.589,21.000589
3,10.0,433.830475,364.361694,3.312077,1.743469,3.628432,8.240789,19.934731
3,11.0,433.276581,361.667938,3.532164,1.787973,3.787786,8.73082,21.381441
3,12.0,432.468933,362.441833,3.910946,1.849624,3.987761,9.286196,22.842035
3,13.0,431.644135,360.60672,3.769779,1.763993,3.666076,8.262597,19.741711
3,14.0,431.586273,360.048828,2.835821,1.656672,3.351623,7.467739,17.848083
3,15.0,433.063965,359.572754,3.477186,1.792609,3.794537,8.719365,21.24321
3,16.0,433.502808,360.45694,3.653468,1.750403,3.629453,8.190667,19.661407
3,17.0,434.692963,358.569244,3.481361,1.747055,3.627048,8.200863,19.724096
3,18.0,434.583954,357.492645,1.957978,1.515452,2.889784,6.16106,14.295115
3,22.0,432.836792,358.429596,1.639909,1.617249,3.198301,6.948477,16.165026
4,0.0,283.39624,497.344025,1.442612,1.272026,2.096139,3.855102,7.757781
4,2.0,283.44397,497.706207,1.822939,1.392209,2.478552,4.955221,10.877141
4,4.0,283.490448,497.402618,1.353366,1.185012,1.812256,3.067833,5.682283
5,1.0,280.700989,45.942837,1.049513,1.063936,1.477857,2.238903,3.686538
5,5.0,267.559845,31.422314,1.382689,1.295619,2.255692,4.496191,10.000679
6,1.0,344.763855,392.36496,1.356246,1.324226,2.275468,4.416804,9.488722
6,3.0,341.095856,383.10788,1.115433,1.293443,2.22944,4.368566,9.512233
6,6.0,328.392548,384.451996,1.020442,1.053121,1.433878,2.119808,3.402157
7,4.0,124.152275,219.462799,1.720014,1.487957,2.784807,5.775699,12.935767
7,7.0,123.329796,219.044556,2.069185,1.525005,2.907834,6.169898,14.194545
7,8.0,123.687164,219.461044,1.699194,1.385535,2.368245,4.414484,8.786307
8,5.0,258.534515,76.187286,1.415785,1.336753,2.335935,4.624444,10.113791
8,9.0,260.964203,90.408463,1.048606,1.172653,1.907292,3.601834,7.750917
9,7.0,93.889206,31.33436,1.169732,1.250146,2.074849,3.934878,8.370885
9,11.0,87.355186,13.774817,2.233779,1.496466,2.819863,5.923242,13.509112
10,8.0,418.339386,323.789642,1.178233,1.230595,2.018592,3.784403,7.947718
10,11.0,433.505646,321.302612,1.468596,1.325567,2.234561,4.174692,8.481756
11,12.0,395.924316,1.430208,0.986691,1.143969,1.78253,3.217924,6.669611
