Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,37.530975,60.632259,1.768291,1.827013,4.47916,12.677579,39.259449
1,1.0,37.783966,62.606922,1.698536,1.572962,3.230043,7.71596,20.81403
1,3.0,42.440956,63.311985,1.375984,1.655988,3.74201,10.011564,30.211432
1,7.0,52.70047,77.874901,1.865109,1.603614,3.367541,8.155604,21.976393
1,10.0,62.972046,78.003319,1.546188,1.67111,3.741293,9.700858,27.771385
1,12.0,63.890209,75.007179,1.858554,1.70452,3.772848,9.624783,27.245975
1,16.0,59.671722,70.957283,1.263302,1.527364,3.002793,6.781923,17.198895
1,20.0,50.406277,82.523743,1.584778,1.852349,4.590068,13.102135,40.969006
1,24.0,43.48555,78.58551,1.477727,1.543571,3.145925,7.530422,20.53351
1,27.0,41.035137,83.137314,1.634118,1.688737,3.675776,9.126019,24.981165
2,0.0,87.044601,71.689163,0.742356,1.241611,2.603448,7.213438,23.850632
2,3.0,86.924759,74.63662,1.02898,1.219972,2.056697,3.902837,8.126207
2,6.0,84.974312,78.405609,1.570422,1.666691,3.732189,9.74925,28.295177
2,7.0,85.340385,80.406036,1.669864,1.784163,4.073053,10.667138,30.991302
2,9.0,87.12085,77.143532,0.613536,1.0185,1.730378,3.611495,8.905341
2,11.0,87.300293,79.373062,0.410811,0.696382,0.769908,0.88768,1.081815
2,15.0,86.28756,73.111481,0.753525,1.603553,3.948752,11.849657,39.311344
3,0.0,7.18915,84.185188,1.831372,1.76558,4.146958,11.259237,33.578602
3,4.0,1.771692,67.215775,1.271744,1.323976,2.342221,4.886344,11.727435
4,0.0,6.725915,94.32309,1.715475,1.444297,2.645595,5.488553,12.670584
4,4.0,1.372968,94.219826,1.081567,1.294116,2.0563,3.610705,6.919306
4,8.0,10.759078,93.676155,1.154071,1.284263,2.218836,4.545218,10.988871
4,12.0,5.319367,92.953804,1.889546,1.649657,3.475238,8.319432,21.906673
5,0.0,6.74215,104.563011,1.842633,1.669627,3.604659,8.984815,24.977306
5,2.0,3.009522,111.018867,1.704108,1.660289,3.663408,9.337203,26.33753
6,0.0,73.650497,109.218941,2.064794,1.795905,4.028481,10.172299,28.031952
6,3.0,86.499641,109.448776,1.051389,1.269574,2.091856,4.028037,9.03081
7,1.0,44.607544,1.688359,1.141477,1.552697,3.3928,8.955443,26.851185
7,4.0,38.757725,1.73542,1.363939,1.4016,2.71976,6.450874,17.844091
7,8.0,34.486481,0.835718,0.401727,0.862489,1.696815,4.817843,16.802893
7,9.0,33.459618,3.419367,1.933555,1.890335,4.27295,10.718773,29.182669
7,13.0,18.565042,1.770848,1.373469,1.473368,2.948355,6.977405,18.717665
7,17.0,11.553078,2.625086,1.797286,1.740293,3.971926,10.472546,30.641617
7,19.0,17.431065,7.646601,1.520097,1.743747,4.167344,11.663899,36.090168
7,23.0,33.021618,19.235523,1.608769,1.549795,3.127744,7.235026,18.549536
8,1.0,73.037941,42.123337,2.253859,1.659967,3.681663,9.506001,27.291046
8,4.0,71.564949,54.355797,1.645875,1.423608,2.671858,5.829866,14.471301
8,8.0,65.492851,40.761948,1.689731,1.75118,3.974539,10.325141,29.509378
9,1.0,1.160207,51.668877,0.64891,1.348052,2.425125,5.280079,13.462015
9,3.0,4.965293,52.237064,1.833384,1.62844,3.466315,8.523612,23.280277
9,7.0,1.499763,33.843346,0.88252,1.183216,1.945842,3.94186,9.70542
9,8.0,3.094577,34.662491,1.619346,1.686934,3.822834,10.098629,29.668148
10,2.0,0.727881,3.025376,0.615008,0.876993,1.172383,1.727058,2.787324
10,5.0,1.378246,11.232748,0.732936,1.437405,2.963524,7.656109,22.910347
11,2.0,38.723503,73.354477,1.583093,1.710465,3.94447,10.518053,30.855162
11,6.0,33.755939,62.292187,1.464031,1.701072,3.728698,9.347171,25.826555
11,8.0,32.409466,66.98793,1.628297,1.590223,3.394788,8.535566,24.184109
11,9.0,31.453573,65.904572,2.393582,1.752092,3.938894,10.06523,28.188246
11,10.0,32.217892,65.271278,1.638233,1.51118,3.203062,8.258768,24.687632
12,3.0,77.680389,130.770554,1.743669,1.48496,2.661876,5.190864,10.790232
12,6.0,71.970634,130.709625,1.275765,1.554535,3.346732,8.612092,25.19776
12,8.0,63.098377,129.445297,1.107939,1.349409,2.605059,6.306831,18.396219
12,12.0,50.162334,127.990532,1.833284,1.827891,4.493617,12.837944,40.446404
12,16.0,58.554199,127.955139,1.075315,1.376549,2.77698,7.070476,21.517097
12,19.0,56.701767,121.004509,1.448096,1.621506,3.596136,9.57686,29.239578
12,22.0,48.77327,116.460739,1.231018,1.305939,2.316791,4.826615,11.564236
13,4.0,82.491104,1.645811,0.889689,1.467651,2.980587,7.393773,21.314634
13,8.0,82.764839,1.434934,0.724392,1.49758,3.040739,7.601041,22.317001
13,11.0,74.829964,1.291581,0.919255,1.116482,1.590068,2.482654,4.233552
13,12.0,79.504189,0.767966,0.551071,0.847226,1.111724,1.664461,2.955226
13,14.0,86.928413,4.428204,0.535113,0.950187,1.678144,4.244732,13.964648
13,17.0,83.22419,1.66373,1.06205,1.795415,4.414964,12.709923,40.11533
13,20.0,80.72229,11.229145,1.768085,1.71863,3.72252,9.042967,23.839014
13,23.0,80.757393,7.574219,1.452364,1.493005,3.011104,7.324152,20.827324
13,27.0,86.87738,19.541981,0.804372,1.053903,1.399322,2.000233,3.094512
13,31.0,74.978928,30.604879,1.716347,1.544117,3.168048,7.579974,20.326864
13,35.0,86.126015,43.986759,1.217846,1.680606,3.952512,11.05208,34.390774
13,38.0,81.435379,50.341553,1.768697,1.746765,4.141774,11.552438,35.964073
14,6.0,27.834614,12.59211,1.271939,1.42797,2.651334,5.649222,13.575229
14,9.0,33.143719,17.555489,1.847681,1.765035,4.044414,10.661112,31.034668
14,12.0,42.074207,12.181661,1.197923,1.368491,2.671052,6.343898,17.469414
14,15.0,44.396461,1.393367,0.609561,1.329892,2.766546,7.412655,23.315628
15,6.0,77.979706,38.897034,1.283315,1.491897,3.080201,7.683802,22.199495
15,8.0,76.958328,32.846458,1.340961,1.422027,2.826437,6.755673,18.567003
16,7.0,7.741001,1.298221,1.416411,1.757251,4.240324,12.040832,37.954231
16,11.0,19.261366,5.072308,1.393357,1.596093,3.483376,9.061353,26.847643
17,8.0,63.339378,98.503593,1.95519,1.640632,3.37043,7.818788,19.897581
17,12.0,75.599152,91.258293,2.219256,1.534158,2.960725,6.478067,15.761216
17,15.0,74.540527,83.073776,1.463519,1.796473,4.319685,11.969226,36.429905
18,9.0,26.421125,53.412582,1.866302,1.719848,3.774852,9.578835,27.132708
18,13.0,40.415363,50.052734,1.06069,1.355214,2.725078,6.966239,21.19928
18,15.0,43.717358,53.447941,1.515145,1.698313,3.748656,9.628906,27.674797
19,9.0,56.11047,105.950142,2.457481,1.911586,4.582447,12.357864,36.15501
19,13.0,64.085503,111.390678,1.20671,1.518007,3.355856,9.090031,28.20351
19,17.0,50.459656,120.708679,0.960269,1.197419,1.943122,3.71191,8.409843
20,10.0,79.142883,72.03022,1.040454,1.457727,3.095963,8.048676,24.061626
20,13.0,87.315094,61.444595,0.600324,0.951616,1.353757,2.134993,3.671479
20,17.0,87.127144,52.002174,0.665069,1.100005,1.752836,3.192706,6.548703
20,19.0,86.37561,45.444298,1.219692,1.818812,4.058092,10.239633,28.288763
20,22.0,74.039284,49.169285,1.313197,1.458267,2.937301,7.154263,20.282099
20,26.0,86.358681,46.216373,1.185035,1.418523,2.737206,6.339527,16.972424
20,30.0,76.292686,36.61721,2.06966,1.57242,3.201667,7.47908,19.441582
20,31.0,76.808693,38.700771,1.956335,2.15179,5.517212,15.669985,47.86985
20,34.0,65.248444,38.596886,1.703744,1.576806,3.167231,7.267208,18.57564
20,36.0,65.527435,43.816555,1.560492,1.900136,4.716403,13.39825,41.654476
20,40.0,63.530655,40.478024,1.014446,1.50357,3.48233,9.882676,31.497927
20,42.0,63.552151,33.580231,1.239635,1.570133,3.55643,9.753798,30.316109
20,45.0,67.022636,35.067436,1.609327,1.549196,3.148616,7.33011,18.850487
20,48.0,53.811581,39.490677,2.199472,1.843965,4.190609,10.694237,29.746363
20,52.0,46.589886,41.44183,1.077921,1.433625,2.959217,7.42202,21.338312
21,11.0,17.841116,59.555988,1.254749,1.429258,2.917201,7.391241,22.052187
21,15.0,26.670721,67.55098,2.292926,1.93329,4.60704,12.267724,35.384041
21,16.0,26.345749,66.780365,2.416639,1.771339,3.948408,9.97799,27.697819
21,20.0,21.862106,68.134956,2.022381,1.801727,4.149529,10.841789,30.955675
21,21.0,21.426886,71.60849,2.101058,1.683167,3.665673,9.261552,26.258116
21,23.0,23.600861,74.42907,1.875921,1.559129,3.152874,7.360486,19.309456
21,26.0,17.836735,73.814415,1.782099,1.664051,3.611972,9.069114,25.417189
22,11.0,75.756454,84.559357,2.003364,1.650299,3.706092,9.921062,30.051151
22,14.0,73.622505,81.455475,2.006415,1.884141,4.425519,11.718712,33.767151
23,13.0,24.935879,24.28536,1.708095,1.523462,3.040123,7.01578,18.174913
23,17.0,19.734188,21.636045,1.030466,1.23607,2.04157,3.899173,8.521072
24,13.0,57.628616,55.579971,2.081381,1.469265,2.735356,5.790561,13.728906
24,17.0,62.298515,41.864697,1.326681,1.620421,3.67895,9.840168,29.14262
24,20.0,74.262177,34.559597,1.90799,1.985807,4.946172,13.890735,42.357014
25,14.0,53.006199,36.517616,1.310552,1.571358,3.369226,8.570081,24.826765
25,17.0,54.607025,28.871777,2.13165,1.907299,4.665644,12.886019,38.484806
25,20.0,53.271896,26.001253,1.26118,1.600859,3.572086,9.583926,29.255016
26,14.0,87.016182,44.261009,0.833432,1.282722,2.286033,4.621515,10.30289
26,15.0,86.951599,46.530293,0.714151,1.279865,2.542484,6.181189,17.399979
27,14.0,14.14047,104.279556,1.742957,1.827236,4.287084,11.434732,33.303463
27,18.0,14.821456,92.776924,1.457988,1.46491,2.823364,6.320444,15.96853
27,21.0,15.463697,97.004951,1.634369,1.548659,3.063271,6.947349,17.679852
27,24.0,27.990427,97.595146,2.129279,1.981183,5.110844,14.936172,47.181602
27,26.0,34.711586,92.640442,1.682438,1.49236,2.855155,6.232117,15.167932
27,29.0,22.94829,93.810234,2.031223,1.947717,4.763453,13.108898,39.125671
28,15.0,2.026003,34.70747,1.041325,1.611751,3.725998,10.300975,31.649509
28,19.0,2.53012,46.244431,1.8489,1.697433,3.748271,9.501452,26.548323
28,23.0,5.621425,55.79649,1.561197,1.52794,3.147683,7.63542,20.935333
28,27.0,22.12771,52.947411,1.346733,1.594432,3.559875,9.618189,29.743801
28,30.0,23.773203,45.418911,1.499186,1.689519,3.828287,10.0149,28.844414
29,17.0,1.723631,95.154823,1.479883,1.901237,4.699003,13.275964,40.809879
29,18.0,0.607189,97.771622,0.462701,0.830087,1.132858,1.725381,2.892015
30,18.0,87.052055,40.511322,1.11625,1.329041,2.338013,4.615556,10.031321
30,20.0,86.429146,38.441895,0.748603,1.54496,3.31777,8.765441,26.682508
31,18.0,36.833511,88.305077,1.618988,1.778942,4.196228,11.41504,34.175831
31,21.0,41.225533,85.10807,1.387878,1.536846,3.106412,7.294775,19.257034
32,18.0,1.325405,119.998192,0.789687,1.253141,2.230139,4.991553,13.520293
32,20.0,7.711188,126.269432,1.390859,1.629356,3.603409,9.463886,28.175581
32,23.0,7.311141,131.302155,0.971936,1.582418,3.478328,9.248704,27.934155
32,25.0,5.516379,125.833389,1.190429,1.259179,2.139268,4.366074,10.751628
33,19.0,46.208447,128.226257,1.574291,1.741096,3.924727,10.15928,29.047205
33,23.0,49.748505,122.893303,2.140853,1.923217,4.771234,13.372954,40.522919
34,21.0,59.926136,52.503464,1.603436,1.8192,4.387553,12.165985,36.957314
34,23.0,59.079891,58.408867,1.617095,1.566527,3.14352,7.162286,18.049629
34,27.0,66.041939,66.201195,1.74804,1.798691,4.347746,12.20094,37.834934
35,22.0,56.364944,11.440763,1.264901,1.660615,3.4748,8.25203,21.64006
35,25.0,57.553268,25.494572,1.116525,1.88574,5.402125,17.970482,63.96489
35,27.0,57.947918,23.06646,1.85181,1.828629,4.343938,11.726005,34.435509
35,29.0,60.610863,32.590626,1.357966,1.398971,2.722297,6.392802,17.417459
35,32.0,53.963318,38.718578,1.863625,1.928317,4.795597,13.510924,41.373001
36,22.0,60.233929,17.437914,1.709773,1.703583,3.635051,8.799854,23.57622
36,25.0,62.236057,25.23185,1.537656,1.55833,3.448004,9.353743,29.304054
37,22.0,43.296013,52.485928,1.866514,1.796848,3.977448,9.870086,26.656437
37,24.0,44.069096,59.393066,1.270372,1.905851,5.246312,16.666367,56.98135
37,26.0,43.20615,50.32468,1.331925,1.560327,3.272372,8.06356,22.500277
38,22.0,83.111191,111.211067,1.094967,1.483861,3.150317,8.082769,23.611179
38,24.0,81.37233,108.260948,1.436224,1.405343,2.530997,5.20736,12.071713
38,26.0,79.959419,107.41114,1.866018,1.856004,4.483462,12.371824,37.231457
39,24.0,85.673126,68.359138,0.95062,1.9941,4.761102,12.709719,37.116833
39,28.0,78.278503,73.457901,1.590329,1.476304,2.869224,6.591125,17.501677
40,25.0,52.662247,69.410011,1.796655,1.549869,3.090607,7.047249,17.863754
40,28.0,58.218086,56.400833,1.695765,1.683528,3.797376,10.065142,29.926811
41,25.0,11.392358,93.343994,1.761069,1.532292,3.064208,7.102689,18.524931
41,28.0,22.020781,92.953926,1.710462,1.993624,5.2726,15.747131,50.382221
42,27.0,62.443237,97.018417,1.612947,1.83496,4.474683,12.524238,38.274055
