Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,58.902924,3.54309,1.075362,1.278047,2.108287,3.898067,7.928098
1,4.0,36.568764,9.210081,1.955359,1.743528,3.660111,8.376692,20.357372
1,5.0,35.482063,10.558512,2.166531,1.630403,3.224306,7.002027,16.301825
1,6.0,37.3246,13.135379,1.605489,1.463193,2.685622,5.454297,11.953271
1,7.0,35.038933,9.92282,2.01026,1.619176,3.22717,7.111897,16.868906
1,8.0,32.63409,14.959656,2.334114,1.622616,3.202618,6.949524,16.17495
1,9.0,32.385281,16.159328,2.621948,1.660864,3.360827,7.470798,17.771017
1,10.0,32.357037,16.34609,2.149774,1.560907,2.989043,6.307875,14.33238
1,11.0,36.902794,19.090271,2.250082,1.625425,3.2539,7.199241,17.132654
1,12.0,37.718849,22.707966,1.71985,1.624672,3.233375,7.08259,16.619946
1,13.0,35.681042,28.094446,1.417436,1.485929,2.781986,5.803112,13.128867
1,14.0,35.494858,22.714327,2.081356,1.629539,3.251837,7.160577,16.951595
1,15.0,34.396511,24.459883,2.380832,1.725875,3.566284,8.044139,19.325941
1,16.0,38.597401,24.199575,2.162295,1.684284,3.41099,7.549657,17.822332
2,0.0,70.599121,57.160332,2.026845,1.678131,3.429365,7.711432,18.582069
2,1.0,70.544708,57.089966,1.684027,1.504421,2.86395,6.101664,14.149704
2,2.0,70.491638,57.180977,1.683128,1.499967,2.790766,5.742527,12.756801
2,3.0,71.264359,56.491257,1.577472,1.489373,2.78679,5.820641,13.220256
2,5.0,68.483032,57.901653,1.976772,1.617829,3.22832,7.109221,16.804461
3,0.0,34.502007,90.240463,1.182538,1.409619,2.574136,5.32547,12.143899
3,4.0,28.2239,90.410469,1.273962,1.358301,2.353348,4.565044,9.714176
4,0.0,10.222342,109.264526,0.967936,1.321513,2.385549,4.986936,11.661967
4,4.0,25.083118,111.966499,0.55352,1.135925,2.027037,4.247258,9.984235
5,1.0,25.572395,4.587329,2.153272,1.55864,3.00209,6.392925,14.676223
5,2.0,28.250969,7.71622,2.178296,1.649827,3.324256,7.372133,17.519794
6,1.0,22.445097,38.148838,1.326738,1.368821,2.424726,4.830224,10.540098
6,4.0,22.033119,37.767792,1.146876,1.444164,2.710591,5.723714,13.178353
6,8.0,21.575899,53.996265,1.134187,1.27223,2.126536,3.994892,8.24717
6,12.0,10.531104,47.058556,1.246049,1.331876,2.306336,4.484543,9.5647
7,4.0,36.285656,96.702965,1.196206,1.373634,2.465328,5.029058,11.358519
7,6.0,29.474749,99.757729,1.148818,1.314855,2.236944,4.296796,9.143501
8,10.0,94.68837,1.229061,0.684533,1.009328,1.275209,1.702308,2.415573
8,13.0,91.347252,3.961998,1.014589,1.365674,2.475081,5.100218,11.58101
9,10.0,51.769455,85.353462,1.299498,1.429756,2.640818,5.526079,12.730027
9,12.0,50.157505,88.653671,1.093394,1.444523,2.786485,6.148499,14.966425
9,14.0,45.657761,88.491692,0.915242,1.260067,2.12402,4.068385,8.653292
9,15.0,46.783352,89.381157,1.286137,1.27319,2.100262,3.884662,7.92194
9,17.0,46.724373,88.557487,1.05664,1.263308,2.083507,3.888376,8.070202
9,18.0,47.580441,82.831161,0.657885,1.008354,1.400165,2.182023,3.853604
9,19.0,51.296379,81.49617,0.927855,1.150486,1.750616,3.002021,5.752708
10,11.0,30.641768,100.599068,1.115621,1.276594,2.133238,4.025156,8.423568
10,14.0,43.246033,110.209396,1.054663,1.299803,2.146849,3.896073,7.611757
10,18.0,36.539085,99.628342,1.000963,1.27672,2.128207,4.004958,8.363103
10,21.0,29.553558,89.770668,0.933868,1.225925,1.991881,3.673887,7.582917
11,13.0,70.551811,57.455055,1.437283,1.6098,3.271725,7.373242,17.826723
11,16.0,69.857368,41.999241,1.502568,1.436711,2.671826,5.592262,12.802669
11,17.0,70.578568,42.720097,1.093406,1.266714,2.084814,3.851228,7.839592
11,21.0,82.080887,28.354046,1.178147,1.457774,2.737521,5.76167,13.202435
11,23.0,81.783211,28.59725,1.630321,1.562727,3.104869,6.902426,16.633301
12,13.0,81.232262,112.012367,0.536317,0.924023,1.253569,1.889775,3.169338
12,17.0,71.059647,112.260445,0.345207,0.743263,1.012706,1.630779,3.122912
13,14.0,14.625468,16.45171,0.693695,1.023649,1.469693,2.450415,4.794652
13,17.0,11.822854,1.512046,0.708087,1.139957,1.832303,3.526698,7.966099
14,15.0,2.691403,11.688175,1.187986,1.241375,1.978529,3.492233,6.718633
14,18.0,12.383071,26.031469,1.10403,1.383355,2.535223,5.279932,12.082091
14,22.0,1.230575,33.482559,0.67702,1.03326,1.315384,1.771367,2.538871
15,15.0,54.612415,35.47168,1.429715,1.379142,2.418608,4.726065,10.050005
15,19.0,53.012573,57.300159,1.465975,1.52927,2.997914,6.597889,15.809007
16,16.0,76.949593,77.28392,1.32518,1.454705,2.637565,5.28405,11.431405
16,18.0,74.212738,76.395592,1.153226,1.405034,2.560008,5.255352,11.824322
17,18.0,1.263975,87.666451,0.505041,0.960321,1.233393,1.714072,2.596803
17,20.0,7.673721,95.873695,1.169643,1.223264,1.958953,3.497688,6.846166
17,21.0,3.932316,97.915604,1.547615,1.435134,2.631556,5.409802,12.142499
18,20.0,57.947472,28.524942,2.06612,1.71025,3.543797,8.057913,19.578794
18,22.0,65.19799,34.911293,0.98497,1.394114,2.613488,5.582555,13.120363
18,26.0,61.731445,34.404007,1.975878,1.627776,3.228942,7.05265,16.535875
18,29.0,62.438038,44.641968,2.157942,1.694742,3.439903,7.63042,18.07037
18,31.0,73.471207,44.80455,2.35249,1.677147,3.356495,7.333481,17.103182
18,32.0,77.697815,46.389729,1.984094,1.650033,3.290601,7.169699,16.642784
18,33.0,81.158356,46.404987,1.638678,1.503955,2.823519,5.870964,13.183483
18,36.0,89.720093,41.641602,2.366161,1.675923,3.371735,7.417268,17.420563
18,39.0,95.511971,52.598785,1.720268,1.537247,2.967132,6.372341,14.802681
18,40.0,100.707848,55.109894,1.696808,1.576736,3.065088,6.594046,15.307307
18,43.0,93.909782,64.708519,2.325562,1.686681,3.478492,7.886006,19.115957
18,44.0,90.020065,62.76899,1.638495,1.628761,3.273603,7.254571,17.240608
18,48.0,92.430908,82.683929,2.297809,1.602574,3.146426,6.803417,15.783097
18,49.0,89.206573,82.056213,1.400985,1.597375,3.255081,7.359471,17.885452
18,50.0,91.771652,77.070686,1.548065,1.448238,2.651743,5.405993,11.953645
18,51.0,90.461143,74.508926,2.132507,1.737329,3.621119,8.230131,19.881289
18,52.0,90.534966,73.575294,2.626435,1.704134,3.474526,7.734371,18.347343
