Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,119.645882,96.143532,1.286181,1.190141,1.845233,3.201788,6.156412
1,4.0,98.503838,98.541397,1.091351,1.163606,1.79396,3.123187,6.089461
1,7.0,109.782196,110.368546,0.793709,1.148792,1.854915,3.495202,7.536105
1,11.0,105.627792,103.70488,1.051258,1.30398,2.262557,4.444339,9.634643
2,0.0,231.393845,125.289627,1.696562,1.473599,2.74185,5.694088,12.842187
2,4.0,217.359634,117.734367,2.089723,1.519446,2.871893,6.003784,13.530573
2,5.0,221.284683,119.17025,2.161322,1.506376,2.803169,5.773156,12.850753
2,7.0,216.873093,114.843964,1.481855,1.520795,2.928472,6.306276,14.742396
2,9.0,214.630249,113.887665,1.437857,1.297292,2.245034,4.46001,9.919441
2,12.0,213.948685,111.678291,2.08509,1.67446,3.432031,7.741546,18.709185
2,13.0,214.130508,112.509659,1.512155,1.30813,2.153308,3.899538,7.619185
2,15.0,212.927673,113.532646,1.490888,1.494618,2.822906,5.909675,13.343112
2,18.0,207.894608,110.959435,1.401191,1.366843,2.428557,4.852564,10.618872
2,19.0,210.55571,110.455452,1.896605,1.440865,2.602937,5.222596,11.382544
2,22.0,208.321762,105.053642,2.334878,1.514403,2.868407,6.0217,13.6612
2,23.0,208.831604,100.889587,1.817306,1.396159,2.479485,4.917292,10.63413
2,24.0,209.860168,105.465591,1.821404,1.605325,3.18191,6.972122,16.455273
2,25.0,210.489853,100.305428,2.39706,1.652179,3.297924,7.208983,16.838161
2,26.0,213.153137,102.606216,2.505933,1.594366,3.132814,6.790328,15.818214
2,27.0,209.828094,101.83976,1.68495,1.56931,3.084056,6.713322,15.735611
2,28.0,212.552185,99.874695,2.020998,1.634232,3.223697,6.944377,15.960446
2,29.0,213.01268,99.90657,1.721745,1.520887,2.95291,6.412106,15.107168
2,30.0,217.848938,100.371086,2.325912,1.6672,3.433962,7.798469,18.969622
2,32.0,219.338303,100.75148,2.375059,1.595693,3.126936,6.747812,15.631317
2,33.0,215.484055,99.392036,1.386835,1.420624,2.602516,5.36867,12.151576
2,34.0,215.050842,96.81266,1.600642,1.49193,2.828922,5.997789,13.831134
2,35.0,215.49939,94.733948,2.116745,1.442352,2.622515,5.32059,11.763216
2,36.0,211.431503,94.962303,2.260236,1.584089,3.097958,6.692095,15.565294
2,37.0,214.150177,91.6884,1.880608,1.65965,3.358558,7.454949,17.681372
2,38.0,215.489746,90.479637,1.993268,1.576013,3.006745,6.278935,14.032368
2,39.0,216.003113,92.493401,2.238863,1.594322,3.112262,6.69659,15.4941
2,41.0,221.779861,92.122406,2.457227,1.448052,2.585617,5.079997,10.744299
2,42.0,218.868225,91.37484,1.98084,1.396082,2.438531,4.709925,9.8569
3,0.0,180.557083,127.473534,2.313935,1.376988,2.408586,4.716713,10.124914
3,4.0,172.278717,108.253273,0.90164,1.255087,2.198825,4.48795,10.313561
4,0.0,244.55571,194.59256,1.781404,1.569423,3.143403,7.037712,17.06827
4,1.0,247.314194,194.479721,1.754087,1.520071,2.877353,6.062118,13.865644
4,2.0,242.867371,195.493271,1.317359,1.351078,2.345338,4.579037,9.845174
4,3.0,243.808853,194.741684,1.871061,1.570418,3.108526,6.842633,16.256767
5,0.0,221.363419,227.628036,2.707075,1.713904,3.537068,7.973501,19.136015
5,2.0,223.407013,229.078415,1.914335,1.562492,3.030458,6.506472,15.034396
5,3.0,222.035461,227.600937,1.405935,1.491453,2.90947,6.40905,15.387535
5,6.0,221.216858,228.021271,1.959802,1.640274,3.305084,7.315316,17.303936
5,7.0,221.619064,227.643768,1.783291,1.582533,3.080625,6.612926,15.258052
5,10.0,223.244629,226.662445,1.615378,1.46091,2.71558,5.650754,12.8195
5,11.0,223.419281,227.759262,1.563476,1.436834,2.675619,5.608532,12.847192
5,12.0,222.118744,227.96936,2.261322,1.728372,3.650228,8.470048,20.99184
5,13.0,221.283585,227.675858,2.184766,1.742762,3.641446,8.302588,20.148062
5,14.0,222.599045,228.683167,1.635115,1.622859,3.297834,7.410488,17.865187
5,15.0,217.360611,225.848923,1.87986,1.607976,3.146446,6.741155,15.422168
5,16.0,219.741226,226.867813,2.099893,1.63473,3.270655,7.200199,16.987196
5,18.0,219.714966,227.574722,1.230579,1.361421,2.459883,5.070001,11.589058
5,19.0,223.048859,227.796753,1.806968,1.535811,2.941308,6.261487,14.424362
5,20.0,218.665558,225.501602,1.522754,1.530719,2.95022,6.327605,14.68694
5,22.0,217.713852,226.37767,1.804479,1.526155,2.860734,5.909504,13.131764
5,23.0,222.952118,228.548264,2.18351,1.692115,3.493259,7.926933,19.225552
5,24.0,220.887665,228.406189,2.715339,1.784801,3.813093,8.872914,21.909636
5,26.0,225.059967,229.015945,1.739642,1.533077,2.954224,6.343607,14.741266
5,28.0,221.403168,228.013916,1.959466,1.799825,3.939702,9.401498,23.766676
5,31.0,221.760239,229.2556,2.31323,1.738513,3.639508,8.337421,20.359921
5,33.0,222.572464,227.485641,2.800968,1.721513,3.547734,7.962188,18.983749
5,34.0,223.001099,228.6651,2.325104,1.691763,3.456373,7.727479,18.431967
5,35.0,219.449753,226.706177,2.046262,1.607503,3.213595,7.091768,16.77729
5,37.0,221.928772,227.761093,1.767875,1.614504,3.283147,7.427576,18.102318
5,38.0,222.562607,229.011963,2.654658,1.672187,3.379322,7.467991,17.600924
5,39.0,222.954041,227.813385,2.874278,1.598942,3.130131,6.764038,15.735273
5,40.0,222.638214,228.31926,2.209177,1.585025,3.090727,6.624504,15.20295
5,41.0,222.430557,227.804565,2.438665,1.704574,3.512408,7.926855,19.107681
5,43.0,221.755173,227.094879,2.383268,1.760101,3.698009,8.473589,20.657146
5,44.0,221.930389,228.729858,2.498487,1.632107,3.281292,7.283025,17.370489
5,45.0,222.386047,228.494385,2.305911,1.461968,2.648586,5.303129,11.483269
5,47.0,221.399109,231.640625,2.301212,1.612085,3.172217,6.862563,15.922563
5,48.0,221.349884,227.236099,2.328616,1.449892,2.619045,5.247241,11.412309
5,49.0,221.772583,227.498871,2.547322,1.625423,3.232357,7.079806,16.644499
5,51.0,219.684738,226.299332,1.760667,1.659783,3.433903,7.83946,19.14255
5,52.0,222.201233,227.784119,1.805272,1.566461,3.099053,6.868104,16.537329
5,53.0,218.855804,226.467102,1.529008,1.652765,3.456784,8.019237,19.954685
5,54.0,222.381989,228.041718,2.053259,1.567174,3.105683,6.849982,16.317877
5,55.0,223.146866,227.968307,2.326768,1.684392,3.455416,7.786207,18.76742
5,56.0,222.403717,227.437668,2.622613,1.558792,2.993367,6.344629,14.480576
5,57.0,222.315155,227.461761,2.352649,1.649327,3.291186,7.195489,16.809174
