Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,235.521133,111.478081,1.669131,1.431916,2.589891,5.212925,11.392412
1,2.0,238.473938,112.436806,1.699569,1.520358,2.887469,6.084478,13.850893
2,0.0,491.709106,114.508965,1.512393,1.378927,2.432005,4.813465,10.460999
2,3.0,496.390442,121.228493,1.91465,1.546535,2.950102,6.209241,14.052925
2,5.0,494.852692,125.461037,1.536324,1.478671,2.835291,6.140305,14.543768
3,0.0,83.720131,221.54808,2.488721,1.414901,2.503608,4.897574,10.359743
3,1.0,84.299721,222.44902,1.503858,1.453378,2.69748,5.596641,12.635664
3,2.0,83.558006,221.797531,2.001354,1.489477,2.768854,5.689613,12.60474
3,3.0,83.746552,222.221313,2.200881,1.470537,2.687843,5.427783,11.834691
3,4.0,83.602646,222.432266,2.003145,1.38298,2.409602,4.662757,9.811308
3,5.0,83.578941,222.246048,1.725464,1.303642,2.144797,3.884689,7.594076
3,6.0,83.645699,222.289474,2.378046,1.400686,2.449418,4.723399,9.839479
3,7.0,83.923042,222.125259,2.173552,1.35833,2.376251,4.649088,9.943936
3,8.0,84.146729,221.809113,2.011651,1.425796,2.591337,5.267792,11.690779
3,9.0,84.019051,222.238007,2.270503,1.373386,2.38696,4.610848,9.679877
3,10.0,84.593918,222.146851,2.421928,1.388471,2.458129,4.868355,10.545793
3,11.0,83.578621,222.036102,2.135691,1.577764,3.096455,6.709954,15.622287
3,12.0,83.389565,222.177155,2.21216,1.411797,2.511088,4.957192,10.615212
3,13.0,83.481567,222.187729,1.814696,1.375193,2.42191,4.785689,10.384585
3,14.0,84.028458,222.334213,1.802685,1.31634,2.237831,4.26373,8.907835
3,16.0,84.148224,221.821777,1.874266,1.442224,2.608598,5.232104,11.37569
3,17.0,84.170021,222.167984,1.899825,1.366767,2.370743,4.567255,9.558691
3,18.0,83.720993,221.857651,1.454846,1.264655,2.06323,3.771326,7.585211
3,19.0,84.241837,222.3349,1.748749,1.293329,2.111604,3.79243,7.352114
3,20.0,83.202003,222.158417,1.983118,1.457349,2.718012,5.687289,12.984605
3,21.0,83.946892,221.77951,1.88971,1.377705,2.444408,4.867838,10.618289
3,22.0,83.915993,221.658279,2.310921,1.382739,2.433196,4.763712,10.15036
3,23.0,84.204147,221.611115,2.177271,1.469741,2.701134,5.512924,12.195971
3,24.0,83.486343,221.736206,1.895856,1.547018,2.998347,6.459615,15.057488
3,25.0,84.147125,221.608521,1.763492,1.449707,2.672053,5.517262,12.450424
3,26.0,83.693031,221.916016,1.771243,1.27764,2.087223,3.783113,7.469279
4,1.0,428.759186,30.496849,1.822252,1.509157,2.840557,5.932012,13.406093
4,5.0,430.524536,35.663597,2.043232,1.556211,2.938962,6.070787,13.402263
4,7.0,431.51944,32.76704,2.216821,1.646076,3.283911,7.190349,16.853975
5,1.0,276.354797,108.350845,1.951612,1.461318,2.644933,5.286121,11.410359
5,3.0,276.593781,107.723663,1.622021,1.373847,2.418648,4.764643,10.269741
5,4.0,277.212158,108.396423,1.378783,1.324564,2.296097,4.494802,9.705884
5,7.0,277.564087,107.397194,1.611628,1.478634,2.782966,5.888546,13.628691
6,2.0,354.196106,150.658127,1.82349,1.480645,2.745421,5.654627,12.613992
6,5.0,353.596344,154.614594,1.094518,1.208292,1.899098,3.330208,6.42271
7,3.0,398.209717,98.804459,1.965166,1.549623,2.981368,6.351309,14.588549
7,4.0,398.616333,99.007645,2.642643,1.571033,3.048063,6.554388,15.226099
7,5.0,398.550415,98.825584,2.183046,1.700552,3.539213,8.09943,19.821539
7,6.0,398.783234,99.2714,2.023718,1.561544,3.001119,6.341626,14.357727
7,7.0,397.966187,99.414413,2.167411,1.503211,2.787595,5.695789,12.520685
7,8.0,398.807739,99.013664,2.355582,1.582109,3.0982,6.719325,15.706661
7,9.0,398.219238,98.833359,2.356204,1.558463,2.973245,6.239013,14.065017
7,11.0,397.538818,98.933983,1.565081,1.437429,2.607148,5.242504,11.396102
7,14.0,397.615662,98.803391,2.399044,1.568841,2.988294,6.224533,13.856008
7,15.0,397.577271,99.203133,2.102738,1.432261,2.559668,5.064014,10.837462
8,3.0,310.446198,173.99469,1.681897,1.545822,2.999885,6.460984,15.023363
8,5.0,313.325623,175.986145,2.526458,1.584515,3.101897,6.719491,15.686249
8,9.0,313.73645,156.455353,1.784182,1.528964,2.92448,6.195441,14.157489
9,3.0,454.570129,214.906128,1.040821,1.142195,1.688139,2.747631,4.87939
9,5.0,456.431702,214.306305,1.097965,1.282525,2.194211,4.268502,9.215888
10,4.0,350.993805,131.147079,1.135377,1.288694,2.209573,4.293448,9.214549
10,8.0,341.826691,118.89241,1.407408,1.427086,2.657415,5.599572,12.963504
10,12.0,342.489929,118.900932,1.536617,1.461574,2.799064,6.087011,14.540393
10,13.0,342.008087,119.137077,1.67334,1.471062,2.768015,5.830429,13.359874
11,4.0,414.029266,278.340546,1.623693,1.393823,2.463121,4.822235,10.223638
11,7.0,406.624969,279.030975,1.009552,1.221337,2.008973,3.787707,8.041186
12,5.0,489.732666,422.281952,1.566567,1.441499,2.592019,5.13884,10.975807
12,7.0,487.95282,412.739075,1.407001,1.369052,2.441227,4.899136,10.786366
13,5.0,441.715851,425.093597,1.367062,1.44559,2.721552,5.789596,13.502039
13,6.0,441.40329,426.014679,1.505284,1.385103,2.48407,5.028512,11.195348
14,6.0,371.608307,107.195801,1.196185,1.205969,1.951186,3.613391,7.546385
14,9.0,367.730072,107.904495,1.658594,1.453391,2.698755,5.612953,12.717039
15,6.0,361.801971,252.457657,1.354715,1.364491,2.409698,4.809083,10.601755
15,10.0,347.202576,248.265686,1.665806,1.508914,2.797501,5.723957,12.640171
16,6.0,288.073242,476.780212,1.437433,1.372303,2.446653,4.904657,10.764158
16,10.0,291.243622,493.369873,1.73216,1.402355,2.481242,4.897477,10.561766
16,12.0,291.714844,493.126129,1.374285,1.408555,2.600477,5.427928,12.438748
16,16.0,292.594971,495.584412,1.510221,1.45484,2.69202,5.574377,12.583512
16,19.0,282.151764,502.017761,1.320475,1.313549,2.218731,4.207871,8.792473
17,8.0,444.250641,166.035294,1.712204,1.463681,2.663811,5.35504,11.604246
17,12.0,450.183075,186.408661,1.620392,1.42415,2.553277,5.089091,11.008522
18,8.0,494.877502,180.359665,1.589936,1.427516,2.609319,5.353594,12.010859
18,11.0,494.175934,180.652679,2.002718,1.480645,2.722997,5.527155,12.096901
18,12.0,494.680847,180.570419,1.602783,1.299699,2.162166,4.011035,8.155154
18,13.0,494.834015,180.268219,2.082224,1.509738,2.836599,5.909708,13.32324
19,8.0,316.677856,453.956573,1.462756,1.420903,2.609269,5.405107,12.278695
19,12.0,337.293762,459.949005,3.373048,1.787066,3.782514,8.70115,21.232439
19,13.0,341.087463,457.843628,3.677445,1.734642,3.60563,8.185646,19.796133
19,14.0,340.722076,459.03949,3.736776,1.782055,3.767248,8.658235,21.11739
19,15.0,339.46994,457.686707,3.822332,1.860902,4.035551,9.449879,23.366735
19,16.0,343.477936,459.038025,2.557759,1.692677,3.460984,7.751654,18.539524
19,17.0,345.574463,459.18335,3.291739,1.837823,3.958766,9.227441,22.743319
19,18.0,347.483612,460.837708,3.371829,1.651055,3.299798,7.240708,17.022518
19,19.0,347.3367,461.823517,3.072442,1.740073,3.627417,8.247174,19.948997
19,20.0,349.74231,465.99408,3.011865,1.730429,3.606506,8.209061,19.877527
19,21.0,351.676941,468.033142,3.635549,1.851466,4.021243,9.443235,23.420435
19,22.0,350.790558,466.655273,3.707223,1.749395,3.632864,8.211492,19.732035
19,24.0,343.627075,469.776337,3.953458,1.843104,3.980309,9.304723,23.011192
19,25.0,343.081787,468.740051,3.220986,1.76496,3.727688,8.588696,21.043896
19,26.0,341.241302,468.300171,3.917782,1.819041,3.881928,8.981553,22.023384
19,27.0,342.078796,464.862091,3.439628,1.767522,3.741855,8.645645,21.249598
19,28.0,343.238617,468.530365,1.970028,1.521537,2.899382,6.155512,14.184615
19,29.0,341.442566,466.728943,4.264815,1.80481,3.815155,8.731287,21.158373
19,30.0,338.650024,469.032135,3.066102,1.747144,3.661945,8.373435,20.357965
19,31.0,340.430511,468.465149,4.153747,1.792563,3.775465,8.616494,20.833782
19,32.0,338.497101,466.135254,3.040518,1.789464,3.797368,8.75244,21.376101
19,35.0,336.509888,468.232056,3.56504,1.595288,3.093214,6.587497,15.049843
19,36.0,337.555511,467.171051,3.605187,1.85948,4.022316,9.39158,23.153229
19,37.0,338.848663,471.747284,3.979481,1.746684,3.627864,8.205142,19.730543
19,38.0,337.63031,469.653748,3.506419,1.811658,3.844018,8.822865,21.413414
20,9.0,248.774948,114.494804,1.617666,1.456383,2.728526,5.740956,13.164695
20,13.0,249.275665,113.745483,2.042734,1.440333,2.576506,5.091012,10.87637
21,10.0,263.580933,190.109543,2.044512,1.581635,3.061905,6.504052,14.777113
21,11.0,263.123871,190.131042,1.829224,1.487406,2.764903,5.688214,12.634083
22,10.0,338.083282,459.815033,3.574866,1.772168,3.735735,8.571181,20.882116
22,11.0,338.267731,462.721802,4.182682,1.771684,3.706427,8.41925,20.296556
22,12.0,337.50238,463.010925,2.80625,1.760276,3.729988,8.627249,21.213184
23,16.0,337.835999,202.835434,1.595675,1.424932,2.589472,5.273726,11.739319
23,17.0,338.026794,203.163651,2.01468,1.580459,3.111729,6.801298,16.052349
24,16.0,149.487793,210.061844,2.262651,1.585416,3.104577,6.705484,15.557513
24,17.0,149.717621,210.284882,2.134345,1.395777,2.435784,4.686599,9.736663
25,16.0,343.224304,454.814392,3.20743,1.828903,3.934935,9.177954,22.669168
25,17.0,345.788239,456.007324,3.259598,1.795961,3.841264,8.944731,22.107721
26,19.0,436.958649,217.684753,1.659502,1.512564,2.891214,6.156362,14.205647
26,22.0,452.850159,211.314606,2.398702,1.611275,3.178807,6.905584,16.096437
27,22.0,103.548599,259.424957,2.185995,1.433889,2.576915,5.134225,11.083817
27,23.0,103.408226,259.13385,2.882091,1.502932,2.768987,5.613643,12.245323
27,24.0,103.668983,259.257477,2.666412,1.376113,2.354163,4.418081,8.911359
27,25.0,103.510078,258.625824,2.116683,1.443134,2.62249,5.313654,11.73168
27,26.0,103.757454,259.049377,1.77241,1.34211,2.279608,4.304614,8.861762
27,27.0,103.7379,259.429993,1.888169,1.431499,2.54594,4.992057,10.554623
27,28.0,103.631386,259.353912,2.250399,1.541326,2.936381,6.179245,14.015973
27,29.0,103.458542,259.447632,2.369896,1.475546,2.73726,5.653824,12.683493
27,30.0,103.422333,259.922791,1.881156,1.421738,2.604483,5.344121,11.936358
27,31.0,103.407135,259.580048,1.86343,1.331472,2.241307,4.189416,8.521781
27,33.0,103.896812,259.314636,2.266165,1.435125,2.616154,5.316679,11.740158
27,34.0,103.342499,259.575378,2.017968,1.399787,2.500213,4.99311,10.883078
27,35.0,104.581146,258.748016,2.316818,1.4376,2.598755,5.227608,11.443479
27,36.0,103.549889,259.288971,1.921241,1.457846,2.666182,5.425552,11.99319
27,37.0,103.840813,259.505463,1.976332,1.52333,2.891953,6.094073,13.886799
27,38.0,104.427284,259.463867,1.912122,1.342335,2.290354,4.351624,9.030872
28,24.0,218.096619,93.39917,2.838547,1.68662,3.422444,7.601573,18.03458
28,27.0,230.542633,83.580933,1.386071,1.34727,2.346791,4.61484,10.01251
29,25.0,208.707047,103.403786,2.24452,1.507067,2.81461,5.814447,12.977522
29,26.0,209.206451,103.691109,1.885192,1.438051,2.577095,5.11024,10.975393
30,25.0,346.64682,300.326965,1.754435,1.285676,2.112539,3.85528,7.668818
30,28.0,337.612701,287.527557,1.809397,1.382148,2.411829,4.68181,9.908439
31,26.0,291.74585,493.004822,1.57718,1.369556,2.343789,4.418838,8.998492
31,28.0,291.965393,493.842896,1.518572,1.456801,2.737711,5.797832,13.433311
32,27.0,430.296722,38.196857,1.350128,1.333866,2.246413,4.191905,8.495382
32,31.0,431.207611,24.435736,1.318586,1.340755,2.354046,4.68968,10.354368
32,34.0,427.696228,23.034733,1.159214,1.230762,1.965879,3.503583,6.848969
33,27.0,467.468933,106.491356,2.0368,1.411094,2.519267,5.042866,11.066157
33,28.0,468.497925,106.210587,2.361559,1.5671,3.017307,6.407611,14.634933
34,27.0,281.427673,116.507332,1.461007,1.402966,2.56929,5.306099,12.018542
34,28.0,281.636932,116.510452,2.006412,1.346239,2.312672,4.43539,9.286848
34,29.0,281.423706,116.123947,2.643033,1.518307,2.87873,6.049108,13.721753
34,30.0,281.36554,116.340042,2.951276,1.564787,2.972173,6.180059,13.746287
34,31.0,281.622772,115.68512,1.76323,1.433402,2.597855,5.256265,11.603207
34,32.0,281.895477,116.224846,2.708727,1.482962,2.731702,5.56102,12.213799
34,35.0,281.241974,116.172096,2.500689,1.488743,2.778945,5.776305,13.044532
34,36.0,281.071381,116.064217,2.534173,1.484052,2.766586,5.754326,13.018475
34,39.0,281.780823,116.380013,2.075383,1.489472,2.746989,5.593984,12.299609
34,40.0,281.49176,116.046738,2.199742,1.517549,2.844172,5.884619,13.119322
35,27.0,296.205536,207.509064,0.92869,1.044859,1.443985,2.208088,3.762102
35,30.0,300.93576,209.944397,1.651598,1.477821,2.773881,5.780171,13.003681
36,28.0,501.57724,44.934982,1.518633,1.363547,2.384449,4.716288,10.330085
36,30.0,490.233826,46.339802,1.392065,1.320033,2.237372,4.24336,8.82219
37,28.0,58.514431,78.400421,1.679426,1.44981,2.621877,5.226461,11.211323
37,29.0,58.117348,78.323669,1.925654,1.465497,2.692221,5.481775,12.075442
37,32.0,57.461956,79.290749,2.121477,1.41291,2.520403,5.009247,10.841982
37,35.0,57.383961,78.805573,1.618394,1.407481,2.496253,4.910565,10.468632
37,36.0,57.625652,78.298607,2.283062,1.592404,3.040881,6.320379,13.981347
38,28.0,393.897217,153.532272,1.59836,1.442191,2.668149,5.542203,12.590067
