Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,61.4893,41.715408,2.836502,1.726657,3.549591,7.942309,18.890648
1,1.0,62.608406,40.989948,2.884648,1.805153,3.856547,8.951739,22.027451
1,3.0,62.35511,39.441525,2.75428,1.784765,3.737886,8.478327,20.366589
1,4.0,62.945522,40.53616,2.781737,1.746801,3.604829,8.079183,19.220139
1,5.0,64.239197,42.407841,2.761288,1.808213,3.850924,8.902092,21.823002
1,6.0,65.183487,41.918404,1.903059,1.546894,3.002072,6.46774,15.044747
1,7.0,66.308144,40.270599,2.303276,1.656063,3.325724,7.335987,17.335421
1,8.0,66.995216,41.122284,2.019164,1.680117,3.482871,7.952267,19.428793
1,9.0,67.087448,39.714897,1.613738,1.495997,2.809422,5.861912,13.228668
1,11.0,60.316967,44.173214,1.60603,1.584669,3.155447,6.990995,16.730661
1,13.0,60.507172,39.769569,1.474338,1.471323,2.778989,5.923983,13.849737
1,15.0,64.800583,41.114864,1.811602,1.509279,2.891609,6.195322,14.417289
1,18.0,63.891438,40.77282,1.892389,1.605767,3.17723,6.926815,16.201059
1,20.0,64.612465,43.047993,1.724464,1.562268,3.094777,6.857251,16.47599
1,21.0,61.770073,44.990593,1.558323,1.584625,3.177105,7.078125,16.986382
1,22.0,60.406307,45.702183,1.974434,1.689209,3.47063,7.820293,18.82592
1,26.0,57.90926,38.770447,1.698704,1.552601,2.987049,6.365101,14.641569
1,29.0,61.129654,42.584026,1.429854,1.461692,2.810369,6.164723,14.888785
1,33.0,54.767044,44.178425,1.251069,1.33104,2.309786,4.505622,9.657765
1,34.0,58.68803,41.409161,2.263519,1.663357,3.352636,7.410249,17.51808
1,35.0,58.73925,41.899349,2.07839,1.560183,2.998515,6.360492,14.520453
1,36.0,58.364655,41.658905,1.726533,1.520977,2.90881,6.203026,14.355257
1,39.0,57.314533,43.237843,1.61601,1.471659,2.749196,5.733746,12.99776
1,40.0,57.673885,43.422871,1.961151,1.486964,2.774456,5.776135,13.094903
1,42.0,56.943501,43.50388,2.128248,1.569609,3.033285,6.471209,14.864034
1,43.0,57.310589,42.807884,2.326839,1.55333,2.984086,6.335591,14.502053
1,44.0,56.991177,42.636589,1.832839,1.623822,3.266266,7.250691,17.26392
1,45.0,57.909344,42.351673,1.621375,1.53893,2.997179,6.505332,15.27514
1,46.0,59.016987,43.585468,1.836747,1.606009,3.235954,7.260347,17.60714
1,47.0,57.849556,42.234066,1.796593,1.486496,2.778624,5.773963,12.996222
1,48.0,57.883877,43.028866,1.948273,1.600854,3.189396,7.046195,16.770187
1,49.0,56.99062,41.836411,1.627322,1.409686,2.533118,5.075677,11.050497
1,50.0,58.447773,43.71468,1.664178,1.483667,2.718029,5.481174,11.886088
1,51.0,58.451126,43.322865,2.252633,1.600601,3.113569,6.639534,15.154366
1,52.0,58.320942,42.601978,1.410454,1.441697,2.675429,5.613226,12.95434
1,56.0,53.929741,43.303848,2.29946,1.504113,2.8437,5.995203,13.726605
1,58.0,51.301102,44.477768,2.351924,1.581795,3.064433,6.525112,14.893268
1,59.0,51.065788,47.801552,1.938281,1.457461,2.732057,5.770295,13.337635
1,60.0,50.085609,47.999744,2.069381,1.626716,3.257971,7.205473,17.130041
1,62.0,53.09602,46.493191,1.649863,1.490337,2.778753,5.731515,12.741442
1,63.0,52.848038,47.209892,1.873284,1.596533,3.103904,6.625025,15.14798
1,65.0,53.933819,46.609821,1.271641,1.432108,2.660964,5.577499,12.792045
1,68.0,57.238941,48.679058,1.623312,1.590625,3.186042,7.122385,17.233028
1,69.0,59.304188,50.355156,1.922694,1.453317,2.638535,5.319464,11.648877
1,70.0,57.645599,48.494205,2.014925,1.565282,2.998832,6.326303,14.351882
1,72.0,64.308296,50.055397,0.977125,1.231679,2.032687,3.875552,8.386692
1,74.0,61.19326,47.646622,1.830787,1.493985,2.8241,5.956443,13.637517
1,77.0,61.72797,48.034431,1.803152,1.568059,3.052483,6.5747,15.260487
1,78.0,64.372841,46.743107,1.752356,1.561273,3.024159,6.489213,15.026378
1,82.0,76.586967,60.502045,1.080138,1.267323,2.084427,3.843429,7.813403
2,5.0,88.429642,37.191799,0.788198,1.031855,1.424803,2.151962,3.542552
2,8.0,77.42215,44.420025,1.186176,1.310466,2.271038,4.481092,9.808939
3,5.0,43.519505,111.621239,1.233782,1.234753,1.934274,3.342177,6.273352
3,9.0,36.617939,110.531403,1.229154,1.29247,2.167136,4.104042,8.618332
4,10.0,1.850392,107.635811,1.237492,1.291449,2.178965,4.190472,8.972698
4,13.0,0.785595,104.257477,0.427866,0.706999,0.780505,0.884458,1.03147
4,14.0,1.396372,103.40403,0.867065,1.143424,1.66624,2.709938,4.933084
4,18.0,18.650517,96.0327,0.936567,1.314001,2.381997,5.004088,11.77525
5,11.0,93.5728,13.892091,0.664724,1.255996,2.166668,4.409788,10.233117
5,13.0,88.422646,7.963923,1.097194,1.359938,2.435827,4.93678,11.002616
6,11.0,87.758675,85.140869,0.985797,1.218122,1.994838,3.713004,7.693132
6,13.0,93.084068,78.917404,0.793504,1.473419,2.781666,5.994582,14.242197
7,12.0,58.440922,24.358953,1.366065,1.352972,2.355453,4.61,9.92302
7,16.0,56.931,22.156284,1.115958,1.285068,2.18639,4.220186,9.032971
7,19.0,68.359337,22.894297,1.091163,1.284618,2.326575,4.958142,11.921526
8,14.0,3.083503,82.083458,1.043367,1.312537,2.273382,4.44661,9.612902
8,16.0,10.557311,83.915787,1.07556,1.255605,2.055448,3.751693,7.484937
9,16.0,17.330572,24.476614,1.138863,1.32273,2.31609,4.652472,10.432011
9,17.0,16.119682,23.809757,1.443472,1.433031,2.620982,5.364442,11.96843
9,21.0,15.989791,23.951298,1.065556,1.370452,2.511153,5.224004,11.952457
9,25.0,20.506775,42.761806,1.30484,1.300436,2.194211,4.177342,8.794042
10,18.0,87.949265,33.841774,0.781505,1.193303,1.971179,3.747172,8.046197
10,20.0,94.154526,27.056728,0.562088,0.834679,1.049104,1.435672,2.160637
11,19.0,33.636471,49.196323,1.085116,1.150251,1.71659,2.817653,5.023286
11,23.0,29.678133,59.579723,1.106445,1.250237,2.082813,3.939253,8.288207
12,20.0,58.350197,38.659443,1.559876,1.497931,2.867614,6.123836,14.13877
12,24.0,50.197659,25.131817,1.810535,1.532378,2.898934,6.034719,13.479354
12,28.0,45.44627,32.352673,1.213993,1.282537,2.154148,4.111061,8.753376
13,21.0,41.372292,1.542899,0.858022,0.988791,1.238993,1.642563,2.320919
13,24.0,28.453484,0.987545,0.714021,1.081943,1.687888,2.988336,5.903516
14,21.0,93.303802,65.218674,0.786242,1.313847,2.293199,4.656493,10.681512
14,24.0,83.337303,69.679283,1.202255,1.327423,2.296742,4.505269,9.807456
15,23.0,84.655357,86.544456,1.037699,1.24442,2.029643,3.705847,7.427346
15,27.0,80.083229,90.383652,1.07637,1.178892,1.873716,3.402243,6.948015
15,31.0,89.73687,81.368576,1.1421,1.407946,2.476968,4.818317,10.135841
15,32.0,92.983665,84.164253,1.232079,1.283293,2.163849,4.107306,8.60562
16,24.0,55.410194,19.820597,0.951109,1.12998,1.662955,2.68944,4.728499
16,28.0,63.199619,39.403973,2.311119,1.48114,2.698349,5.402544,11.620583
16,29.0,62.521011,38.910927,1.261284,1.396959,2.585349,5.442722,12.652455
17,29.0,1.689598,116.560837,0.891136,1.362324,2.381222,4.71489,10.297276
17,31.0,8.132542,116.722473,0.949948,1.304908,2.309929,4.714407,10.785695
17,35.0,1.875714,116.343811,0.991131,1.183274,1.841243,3.180176,6.003134
18,30.0,70.76384,11.922667,1.479481,1.364515,2.429209,4.889026,10.840328
18,34.0,63.470543,0.756606,0.456434,0.6793,0.740483,0.827009,0.949376
18,38.0,58.718197,1.096708,0.655339,1.270951,2.436376,5.397451,13.180836
19,30.0,89.260223,28.732033,1.240362,1.330526,2.369856,4.820316,10.867366
19,32.0,94.056801,34.707912,0.517198,0.901303,1.419089,2.732561,6.194888
20,31.0,3.651553,36.586704,1.100371,1.346496,2.360185,4.668823,10.150895
20,34.0,0.8827,28.225628,0.509169,0.914558,1.289615,2.035402,3.563187
20,37.0,5.773063,21.99824,1.169182,1.209136,1.901645,3.339104,6.466089
20,39.0,5.65185,30.525723,1.409842,1.385287,2.419424,4.674442,9.783354
21,32.0,55.813389,95.640968,0.90778,1.111251,1.730369,3.175095,6.796391
21,36.0,50.70863,103.693939,0.782465,1.150055,1.758236,3.03708,5.890451
22,33.0,23.487293,16.388905,1.035512,1.249881,2.05408,3.783468,7.656795
22,36.0,12.721995,19.810997,0.978508,1.320051,2.298387,4.547725,9.966384
23,33.0,21.754896,104.714722,0.921893,1.131884,1.686727,2.785416,5.045497
23,37.0,33.20195,96.63932,1.224229,1.375642,2.456226,4.935684,10.877473
24,39.0,87.721718,94.423515,1.357613,1.299729,2.152157,3.946191,7.852334
24,42.0,81.997322,88.388367,2.349485,1.595621,3.124399,6.743361,15.63569
24,44.0,84.716774,91.310524,1.04853,1.223042,1.992213,3.688898,7.617286
25,44.0,20.68429,79.281288,1.007895,1.276197,2.174059,4.230166,9.194686
25,48.0,35.342182,87.462242,1.442199,1.472643,2.821296,6.132285,14.646312
26,45.0,10.715704,105.559731,1.225266,1.31862,2.218932,4.151786,8.481712
26,48.0,18.606295,109.947029,1.045727,1.1729,1.79899,3.069705,5.757725
26,51.0,20.416996,118.26416,0.574379,0.854515,1.103406,1.565926,2.441095
26,55.0,6.057623,117.929291,0.555361,1.002724,1.684278,3.361956,7.649566
27,46.0,90.259605,67.714577,1.097388,1.232169,1.979102,3.548984,6.986454
27,50.0,93.967041,84.488144,0.721684,1.293972,2.410249,5.16499,12.245035
27,54.0,94.06839,102.766197,0.465058,0.891968,1.263616,2.041705,3.729043
27,55.0,90.175697,100.378632,1.198111,1.294762,2.17142,4.080684,8.41454
28,47.0,36.337547,108.102432,0.936755,1.112792,1.720275,3.082819,6.34265
28,50.0,45.18309,117.323563,0.931674,1.248451,1.937211,3.283273,5.986491
29,50.0,66.343536,34.66914,0.94855,1.195083,1.905547,3.484892,7.219197
29,52.0,67.028961,32.534409,1.099956,1.294594,2.297679,4.726895,10.914695
30,52.0,78.16658,91.574623,1.29386,1.39087,2.510463,5.130005,11.547109
30,54.0,74.609352,86.373199,0.836319,1.256285,2.208388,4.530804,10.495936
30,57.0,73.436737,89.723534,2.015718,1.475619,2.677876,5.34058,11.445801
31,53.0,0.787704,6.603049,0.412582,0.705701,0.780255,0.885691,1.034799
31,57.0,1.042488,5.418717,0.638731,0.979131,1.494906,2.668476,5.477888
32,53.0,22.480375,44.546978,1.368115,1.320288,2.236295,4.216859,8.666287
32,57.0,19.567766,51.03532,0.998076,1.198309,1.878332,3.279939,6.283909
32,61.0,1.739122,45.280178,1.131577,1.238788,2.011711,3.730756,7.756401
32,63.0,8.549559,48.780308,0.888733,1.022651,1.384769,2.046858,3.305232
32,66.0,3.041083,56.134705,1.256324,1.393757,2.487875,4.978097,10.909636
32,67.0,1.213146,60.079525,0.695064,1.200167,1.873424,3.29841,6.473932
33,56.0,38.329266,31.237007,1.551609,1.365877,2.349724,4.482515,9.282193
33,60.0,51.003498,22.447052,0.984228,1.224847,1.957192,3.49743,6.876062
34,62.0,33.55537,89.306984,1.160324,1.320395,2.210603,4.108363,8.326334
34,66.0,31.280273,87.372795,0.925184,1.173779,1.84081,3.267923,6.474183
35,63.0,13.951127,16.405727,0.821362,1.232637,2.167208,4.451612,10.321692
35,67.0,9.616525,14.263028,1.317652,1.328697,2.263083,4.303803,8.943148
35,71.0,1.239234,14.672454,0.532511,0.973054,1.176908,1.478575,1.935101
