Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,243.304047,92.644058,0.876727,1.051907,1.494004,2.412526,4.47163
1,4.0,237.79837,110.220291,1.464411,1.526578,3.014643,6.720732,16.355938
2,0.0,262.074554,264.496399,2.340611,1.670727,3.38289,7.497243,17.726334
2,1.0,265.665771,263.341278,2.431366,1.630184,3.212787,6.952848,16.135105
2,2.0,266.350586,263.377014,2.320148,1.637085,3.224522,6.932066,15.889218
2,3.0,266.396271,263.851624,2.580442,1.57946,3.064194,6.556234,15.08464
2,5.0,272.092834,267.569153,2.168847,1.618993,3.209742,6.996399,16.329088
2,6.0,274.672882,266.398346,2.617349,1.748052,3.657378,8.341529,20.231009
2,7.0,273.752228,266.295807,2.45317,1.509937,2.868651,6.077581,13.972902
2,9.0,276.558777,264.264893,2.487572,1.544558,2.880349,5.866606,12.76245
2,10.0,275.041321,261.321747,2.280353,1.509586,2.852,6.002605,13.728004
2,12.0,277.233917,260.925476,2.863145,1.603083,3.150863,6.808846,15.754587
2,13.0,277.438293,264.513428,2.839226,1.680099,3.436793,7.728392,18.605492
2,14.0,278.710449,263.998535,2.425647,1.64348,3.298574,7.265492,17.110523
2,15.0,276.600616,266.276917,2.744719,1.597287,3.095158,6.582076,15.009182
2,16.0,275.636108,267.874023,2.680676,1.641484,3.256311,7.070776,16.405823
2,17.0,277.067047,266.4552,2.66024,1.608901,3.159781,6.809334,15.704297
2,19.0,277.528259,270.716461,2.51852,1.61754,3.182929,6.883172,15.965795
2,20.0,276.511383,273.138458,1.702533,1.616431,3.22474,7.10821,16.849684
2,21.0,276.197235,276.985779,2.740076,1.619449,3.229816,7.110436,16.819387
2,22.0,273.730988,277.418854,2.617828,1.536924,2.882333,5.957475,13.279269
2,23.0,274.146545,280.376465,2.595126,1.492436,2.747973,5.571783,12.152706
2,24.0,273.45816,276.315002,2.751503,1.646624,3.293141,7.236142,17.038549
2,25.0,272.827881,277.384827,2.528951,1.568127,3.023772,6.429813,14.718688
2,27.0,273.670776,278.310089,2.313044,1.580609,3.078078,6.622043,15.343644
2,28.0,272.315552,278.848358,2.169342,1.545592,2.98759,6.443196,15.089505
2,30.0,275.51297,281.508301,2.226758,1.626098,3.202095,6.911563,15.969106
2,32.0,274.470428,273.732513,2.915679,1.541003,2.912733,6.068015,13.614648
2,34.0,279.219788,270.766876,1.89163,1.519189,2.86682,5.981654,13.454182
2,35.0,281.902954,270.49292,2.354203,1.471406,2.709704,5.553165,12.360748
2,36.0,277.648376,270.279816,2.26249,1.587064,3.114286,6.760523,15.819089
2,37.0,279.906799,270.486237,2.59542,1.646086,3.309209,7.310785,17.286104
2,38.0,280.482635,276.240967,2.658761,1.597607,3.106064,6.618692,15.082435
2,39.0,281.575134,277.124817,2.364397,1.51833,2.864034,5.981849,13.491275
2,40.0,280.133606,278.913757,2.791862,1.562582,3.010364,6.407791,14.691504
2,41.0,280.506653,276.654816,2.962628,1.626614,3.200766,6.901263,15.929107
2,42.0,282.667511,275.716736,2.561773,1.544527,2.943402,6.193797,14.043023
2,43.0,282.227966,277.449463,2.690695,1.708633,3.535038,8.014833,19.4014
2,44.0,283.758087,277.322906,2.21278,1.581322,3.106687,6.768445,15.920774
2,45.0,282.564056,279.452393,2.593777,1.583329,3.046253,6.429989,14.5576
2,47.0,279.394928,270.815247,1.732442,1.540542,2.995857,6.489413,15.210956
3,0.0,195.017548,412.939758,2.693423,1.55863,3.028879,6.52192,15.133306
3,1.0,194.39888,411.340424,2.079937,1.548148,2.962098,6.267169,14.314983
3,2.0,193.956604,411.647858,2.228741,1.44391,2.634223,5.365121,11.896203
3,3.0,194.709579,412.290619,1.905521,1.370674,2.386184,4.622464,9.741249
3,4.0,194.448395,412.336243,1.900256,1.468604,2.679288,5.40184,11.75734
3,5.0,194.173828,411.806549,2.694931,1.504689,2.782252,5.667226,12.437204
3,6.0,194.76239,411.638947,2.47806,1.62508,3.239522,7.112574,16.747889
3,7.0,194.438141,411.726929,2.366105,1.33094,2.231071,4.136691,8.326196
3,8.0,194.377792,411.688904,2.835442,1.354882,2.299274,4.309745,8.754588
3,9.0,194.961395,411.580505,2.426001,1.5929,3.130229,6.77991,15.781034
3,11.0,194.635529,411.750946,2.856638,1.459246,2.619581,5.16001,10.917436
3,12.0,194.401016,412.275757,1.949073,1.444112,2.63846,5.383245,11.969617
3,13.0,194.733765,412.000549,2.633969,1.483387,2.76051,5.710138,12.79988
3,14.0,194.894501,412.552307,2.431763,1.557948,3.01247,6.461988,14.985165
3,15.0,194.436279,412.049866,2.75265,1.521158,2.871648,5.989108,13.455419
3,16.0,194.189545,411.585876,2.589535,1.663775,3.373369,7.514687,17.912815
3,17.0,194.439651,411.668365,2.397576,1.408209,2.470001,4.777876,9.969048
3,18.0,194.486237,411.625519,2.091064,1.478421,2.714616,5.516444,12.128589
3,19.0,194.942291,412.491425,1.937276,1.470852,2.727855,5.637873,12.658373
3,20.0,194.616455,412.559906,2.768336,1.452232,2.608497,5.166022,11.031309
3,21.0,194.878952,412.719482,2.649807,1.512142,2.832505,5.867608,13.12006
3,22.0,194.439392,412.577148,2.850329,1.514594,2.850908,5.959772,13.508578
3,23.0,194.774734,412.274902,2.117054,1.427365,2.558221,5.101017,11.060791
3,24.0,194.199142,411.629059,2.193883,1.545882,2.916244,6.041082,13.41779
3,25.0,194.34021,412.384705,2.783897,1.58478,3.071199,6.562301,15.075006
3,27.0,194.789932,411.985718,2.272619,1.464711,2.701584,5.540617,12.325836
3,28.0,194.420685,412.25177,2.198462,1.448029,2.636573,5.350305,11.823783
3,29.0,194.728149,411.499237,2.26116,1.506683,2.8394,5.944077,13.483756
3,30.0,194.565567,412.180359,2.242257,1.461074,2.673735,5.435482,11.991359
3,31.0,194.820908,412.024902,3.112631,1.575957,3.070226,6.61767,15.369577
3,32.0,195.070801,412.496002,2.195196,1.42129,2.535101,5.011532,10.73134
3,33.0,194.744431,412.231445,2.590897,1.461391,2.668914,5.396899,11.794302
3,34.0,195.101181,411.885712,2.376057,1.489027,2.800235,5.880456,13.426817
3,35.0,194.518448,412.548309,2.517339,1.496145,2.754087,5.577249,12.146384
