Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,267.587891,21.334032,1.222237,1.346316,2.359857,4.674419,10.216789
1,3.0,266.404266,30.406782,2.522522,1.577896,3.007333,6.274501,14.015459
2,0.0,17.341455,36.657036,1.261027,1.332322,2.21466,4.035491,7.905575
2,2.0,10.342118,40.704475,0.921172,1.157029,1.8506,3.407369,7.092493
2,6.0,2.527898,56.421825,1.367872,1.373565,2.385273,4.57792,9.500926
3,0.0,137.199371,43.518921,1.338171,1.36512,2.445127,4.963988,11.110606
3,1.0,136.128479,39.21904,2.685284,1.74464,3.626966,8.20428,19.703682
3,3.0,136.262451,39.312756,2.278967,1.523673,2.864609,5.955489,13.366756
3,5.0,135.776855,39.072411,2.778503,1.765211,3.689312,8.385761,20.251884
3,6.0,136.227615,39.110416,2.519637,1.678051,3.426205,7.693019,18.487593
3,7.0,135.558258,38.834385,2.433939,1.648442,3.301135,7.257763,17.078465
3,8.0,135.311218,38.596966,2.824518,1.720111,3.521441,7.858262,18.676832
3,10.0,135.300095,39.222961,2.869619,1.717222,3.519678,7.863684,18.698568
3,11.0,135.572937,39.073357,2.711821,1.688978,3.409384,7.502973,17.579723
3,13.0,134.714249,38.54195,2.362592,1.550885,2.985651,6.358831,14.595355
3,14.0,134.8255,38.553345,3.015547,1.588786,3.035951,6.333596,14.109063
3,15.0,135.684418,38.703114,2.475187,1.700301,3.471074,7.737763,18.378006
3,16.0,136.160095,39.141186,2.477985,1.710047,3.503558,7.825983,18.591623
3,17.0,135.230225,38.728844,2.207031,1.506705,2.810214,5.792537,12.885734
3,18.0,136.090454,38.20496,1.11105,1.219702,1.970541,3.592206,7.266773
3,19.0,135.449783,38.477745,2.561973,1.528795,2.811415,5.631503,12.030937
3,20.0,135.968857,39.744503,1.43857,1.461686,2.717084,5.610566,12.522055
3,21.0,135.927704,39.275333,2.692131,1.685255,3.422467,7.616108,18.114332
3,24.0,135.473297,38.310062,2.706599,1.72034,3.517126,7.821507,18.4823
3,27.0,136.150452,39.134918,2.727233,1.719329,3.551219,8.026462,19.355795
3,28.0,135.973038,39.24976,2.493431,1.690096,3.45227,7.736545,18.537807
3,29.0,135.69841,39.245392,2.857208,1.777385,3.740438,8.554541,20.756947
