Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,21.960644,81.541878,30.866371,4.337592,21.979696,122.308548,725.775513
1,3.0,34.958233,79.595116,30.067366,3.898866,17.897575,90.716545,493.025116
1,4.0,31.367226,80.164719,34.474201,4.409757,22.573809,126.2743,750.383118
2,1.0,32.153389,82.260124,32.169262,3.954234,18.320934,93.440201,509.724487
2,2.0,35.278481,78.867538,31.023878,3.944411,18.241488,93.119331,510.284546
3,6.0,68.648399,18.472668,8.844611,3.073626,13.12577,69.125168,414.779877
3,7.0,67.735985,17.925436,9.238436,3.589294,16.73283,90.354759,535.303284
3,8.0,67.592033,17.987507,8.152395,3.743392,18.089087,99.238708,588.167542
3,9.0,69.009499,18.508068,8.726546,3.235806,12.840447,57.659977,283.766907
3,10.0,67.603508,18.63558,8.311252,3.35943,14.689798,76.480339,448.689667
3,11.0,68.238449,18.308676,8.659117,3.593985,16.401939,86.616791,503.639679
3,12.0,68.680527,17.914858,6.87955,3.288596,14.627273,77.010727,450.501038
3,13.0,67.129669,17.05582,7.475752,3.781021,18.92638,108.241035,666.984741
3,14.0,67.672142,17.953897,7.052903,3.465788,17.073719,100.537872,649.986816
3,15.0,66.461235,17.75802,6.874186,4.284006,24.455166,156.623199,1058.091797
3,16.0,67.324242,18.225487,8.311854,3.513728,16.31484,89.42923,544.30658
4,15.0,24.734465,61.837132,5.939559,4.127512,21.721354,129.850845,835.079041
4,17.0,22.46343,58.989239,25.383997,3.828541,17.652607,91.346123,512.507202
4,18.0,22.09968,60.425819,25.388441,3.907198,18.316143,95.992538,543.866699
4,19.0,22.505671,55.620979,27.978712,4.067452,19.397699,102.062637,575.795776
4,22.0,17.789785,48.929577,19.614496,3.428795,14.580403,71.078819,381.954285
5,23.0,10.070447,43.73811,29.790451,4.269636,21.102745,114.019112,655.949341
5,24.0,7.146851,42.97578,21.549383,3.614502,15.708099,76.620033,406.060974
6,25.0,80.424255,74.379738,5.018169,4.203688,20.600798,112.544556,664.772217
6,26.0,81.382782,73.764236,4.294781,2.939364,12.408937,66.530281,413.706055
6,30.0,79.447739,73.81945,5.120729,3.456422,16.583239,96.077682,617.829651
7,27.0,67.369904,18.757536,7.096124,3.323802,14.642359,77.399559,461.428436
7,28.0,68.212387,18.863991,7.049525,3.827521,19.578617,115.955261,746.294861
7,29.0,66.803574,18.809837,7.411328,3.569909,16.911713,92.881645,556.496216
7,30.0,69.077263,20.086584,8.764014,3.851435,17.719055,91.435555,511.649933
7,34.0,67.485832,18.18642,9.051078,3.714617,17.47436,92.819321,531.949524
7,35.0,68.406525,17.947222,8.901603,3.150387,12.774069,60.81765,323.945953
7,36.0,68.706696,18.140881,8.857332,4.211141,21.651081,123.055214,745.683472
7,37.0,67.19371,18.350866,8.800982,4.169633,21.988516,131.207458,839.691772
7,38.0,68.521072,18.514482,6.69588,3.77824,18.309111,101.787369,616.137634
7,39.0,68.153831,16.399193,8.975038,3.556984,16.160892,84.999565,493.974152
8,27.0,28.410271,106.660088,4.385928,4.155249,18.659943,89.669731,459.238159
8,31.0,5.431782,108.579132,2.785406,2.549127,8.675689,37.56752,195.17067
9,28.0,65.907616,106.407562,3.329309,4.941602,27.325867,162.349899,1012.58606
9,30.0,77.183487,106.225693,4.767359,5.019448,28.644567,175.221375,1121.684204
10,33.0,25.099424,35.800407,29.223288,4.583804,24.092764,137.356537,827.94458
10,37.0,25.899271,58.692101,4.826898,3.883553,18.661198,100.901291,589.685791
11,36.0,82.992126,5.788537,3.303284,2.52582,8.824033,38.792236,205.325729
11,39.0,81.448891,3.740639,5.676796,2.804791,10.561561,48.230049,252.596359
12,37.0,5.840267,94.58828,4.298612,4.198432,21.019997,116.209663,687.400513
12,38.0,5.82111,93.620865,3.311115,3.967489,21.200241,128.09137,821.142944
13,39.0,33.381138,18.654413,14.047223,3.940868,18.533665,97.452919,553.812866
13,40.0,35.620384,19.968529,18.584209,3.293766,13.631804,65.361015,347.889099
13,42.0,31.532778,21.749195,15.19994,3.37424,14.814149,76.10305,432.517578
13,43.0,30.847174,25.091898,19.864361,3.564234,15.986692,82.663246,470.287231
13,46.0,42.674545,13.775049,14.984263,2.897818,10.677093,46.010868,222.744553
13,47.0,41.910492,10.298283,11.149957,3.080995,12.378435,59.269676,321.851471
13,49.0,47.286736,5.595486,20.774452,3.2086,12.611075,56.977097,287.220734
13,50.0,47.46257,9.434246,19.65942,3.385764,14.166395,67.569901,353.560089
13,54.0,45.892281,28.88661,22.168108,3.775545,17.448978,91.587662,525.190247
13,58.0,40.355892,24.026304,5.679671,3.301816,13.450424,63.680046,338.665527
13,61.0,35.953327,11.456404,19.716087,3.382092,14.30315,69.804619,377.335022
13,62.0,37.455517,16.074488,22.775902,3.661894,16.53087,85.026459,478.969452
13,65.0,45.721531,31.233355,22.769287,3.501009,14.599077,67.931335,342.551849
13,68.0,33.358341,36.727589,20.185064,3.508954,15.037094,73.18206,390.356659
13,69.0,35.650345,32.566826,21.594671,3.734574,17.187284,90.042862,515.471924
