Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,487.929016,48.828461,1.190341,1.344699,2.361722,4.680988,10.223185
1,3.0,484.59964,56.403225,1.036764,1.174864,1.819454,3.177229,6.199875
2,0.0,300.18988,57.685177,0.798161,1.072842,1.574216,2.628968,4.997602
2,4.0,297.796844,54.010838,1.254971,1.383235,2.52563,5.284673,12.278374
3,0.0,180.186157,63.547928,2.131024,1.635902,3.276285,7.223538,17.070999
3,1.0,180.50975,62.188187,2.500887,1.702417,3.491357,7.82228,18.675596
3,2.0,182.052826,62.089279,3.091872,1.789718,3.811713,8.830703,21.701281
3,3.0,182.428497,61.375969,2.158739,1.60236,3.202959,7.123641,17.111137
3,6.0,184.508072,50.308529,2.256457,1.589206,3.094818,6.6479,15.371247
3,9.0,181.626312,63.552345,1.837879,1.452489,2.603759,5.150173,10.997021
3,11.0,183.352905,60.994671,1.365882,1.392443,2.472754,4.900199,10.572916
3,14.0,191.170822,67.700661,1.985655,1.586563,3.110103,6.725073,15.62002
3,15.0,194.054474,66.8787,1.456313,1.443389,2.703048,5.68009,12.994709
3,17.0,192.367676,64.366974,2.237434,1.503258,2.816603,5.85543,13.18241
4,0.0,381.196503,65.356361,1.496262,1.466459,2.6967,5.50816,12.171904
4,3.0,390.488708,62.393021,1.071738,1.191006,1.860526,3.277825,6.449852
4,7.0,386.115021,56.639133,0.980652,1.237354,2.017235,3.709828,7.573595
5,0.0,254.730484,80.587448,1.039683,1.180523,1.830822,3.173265,6.064936
5,4.0,266.250336,97.077782,1.502148,1.394383,2.490474,4.960874,10.738615
6,0.0,348.914429,126.036606,1.320845,1.504211,2.942056,6.445938,15.316953
6,4.0,347.874207,127.058823,1.286525,1.400403,2.518594,5.084085,11.221142
6,8.0,334.571899,109.581207,1.23104,1.235346,2.010855,3.703071,7.595746
7,0.0,91.221008,158.443665,1.080435,1.163019,1.742983,2.87018,5.127864
7,4.0,94.143417,162.758377,1.332913,1.217726,1.927506,3.416175,6.680565
8,0.0,358.183136,159.906387,1.053683,1.299558,2.20829,4.196423,8.714302
8,4.0,358.703613,144.555862,1.095172,1.329723,2.365601,4.805743,10.826693
9,0.0,1.001031,191.656372,0.512257,0.938083,1.405653,2.461091,4.966302
9,4.0,0.994861,198.319,0.641004,1.037884,1.571874,2.691539,5.136369
10,0.0,503.39917,215.563095,1.805205,1.551541,2.941987,6.131203,13.720795
10,1.0,502.22226,215.468262,1.67674,1.481783,2.771533,5.778781,13.092866
11,0.0,216.478531,282.760101,1.122891,1.279563,2.125995,3.931262,7.930923
11,4.0,198.576706,272.047485,0.868876,1.147455,1.768199,3.044724,5.780466
12,0.0,421.554504,284.501312,1.157653,1.456092,2.891641,6.592167,16.528027
12,4.0,429.274445,272.683624,1.239861,1.39328,2.569635,5.407573,12.595095
13,0.0,242.243729,398.685883,1.324255,1.384025,2.491392,5.073958,11.379664
13,3.0,227.419006,405.691376,1.482389,1.477856,2.776479,5.799234,13.105189
13,6.0,228.577805,403.365021,1.27434,1.275641,2.108281,3.935594,8.172947
14,0.0,57.43676,408.299622,1.079763,1.121706,1.619075,2.556695,4.379001
14,1.0,58.539658,404.668213,1.388446,1.338647,2.246997,4.166104,8.377981
15,1.0,32.569855,16.448519,1.265977,1.302832,2.199177,4.165173,8.67564
15,5.0,20.242386,1.564101,0.918995,1.55688,3.024678,6.591393,15.574583
16,1.0,292.475555,82.312538,0.808757,1.021003,1.38684,2.060403,3.34898
16,4.0,290.374329,90.99382,1.529517,1.503774,2.868491,6.135224,14.297177
17,1.0,414.932404,150.965469,1.248891,1.302974,2.2473,4.394329,9.522901
17,5.0,423.589386,157.135605,1.098252,1.241263,2.036288,3.758871,7.653575
17,8.0,418.619507,161.900848,1.406086,1.475058,2.768177,5.789223,13.11257
18,1.0,36.474583,151.452286,1.570616,1.454504,2.701057,5.629712,12.830603
18,5.0,38.551094,133.277054,1.373418,1.264667,2.073218,3.809255,7.701966
19,1.0,59.25425,162.073074,1.359791,1.383887,2.491602,5.099211,11.546239
19,5.0,64.480003,167.542496,0.79067,1.060202,1.50268,2.344227,3.998918
20,1.0,149.192917,163.593399,1.153986,1.268378,2.100739,3.896392,7.938813
20,2.0,151.733841,167.175293,0.990107,1.181201,1.849757,3.241965,6.266509
20,5.0,143.17421,154.543671,1.181404,1.352172,2.37025,4.665133,10.050814
21,1.0,488.862427,180.322556,1.105102,1.164187,1.785827,3.072978,5.877436
21,3.0,478.985687,181.384048,1.046775,1.25455,2.167431,4.351033,9.870087
21,5.0,480.94696,181.469467,0.93716,1.193325,1.887236,3.355864,6.616384
21,8.0,488.051575,178.483246,1.011302,1.301939,2.261762,4.472358,9.803909
22,1.0,211.408401,222.520691,0.825199,1.06165,1.540463,2.565336,4.938414
22,5.0,191.303192,228.658234,1.174979,1.213336,1.968734,3.640006,7.530155
23,1.0,285.31192,375.363739,0.875482,1.1036,1.68774,2.977427,6.021361
23,4.0,272.158661,386.299561,1.148868,1.317338,2.271855,4.422623,9.478171
24,1.0,358.576599,493.389496,1.084985,1.296718,2.205496,4.219879,8.889614
24,5.0,336.247467,499.492828,1.018071,1.221629,2.015048,3.805634,8.048352
25,2.0,170.053192,282.398499,1.329601,1.435403,2.591677,5.19681,11.293417
25,3.0,171.778961,283.843384,1.442614,1.22249,1.928213,3.377899,6.47308
26,2.0,475.60202,301.363373,1.23366,1.19573,1.884489,3.367657,6.748153
26,3.0,475.96344,299.208008,1.227499,1.301868,2.216759,4.242867,8.912618
27,2.0,97.608788,327.060944,0.942623,1.236561,2.090322,4.095105,9.085453
27,6.0,115.382492,316.140137,1.050221,1.250721,2.069618,3.866871,7.990581
27,8.0,116.881165,305.447205,1.092254,1.320094,2.317794,4.628439,10.221619
28,2.0,175.506989,352.518341,0.891344,0.987938,1.266773,1.736375,2.563609
28,4.0,174.61203,361.869843,1.016689,1.252115,2.098422,4.036869,8.725166
29,3.0,286.399933,6.480814,1.252147,1.459837,2.817656,6.136616,14.579401
29,7.0,291.707397,16.993511,1.022669,1.35323,2.499119,5.334437,12.69737
30,3.0,180.70285,65.225105,1.679453,1.509616,2.855043,5.976796,13.480306
30,4.0,180.133743,66.674194,1.790645,1.518348,2.875307,6.020381,13.577252
30,8.0,198.334686,77.123238,1.059505,1.28583,2.230155,4.395561,9.59875
30,10.0,201.836624,69.128616,0.8858,1.074983,1.524047,2.368724,4.01277
31,3.0,387.577972,74.671913,1.406529,1.489377,2.864776,6.196045,14.586166
31,6.0,389.580963,88.767548,0.996604,1.16347,1.789436,3.104463,6.011601
32,3.0,2.100539,271.925354,1.107268,1.341467,2.399732,4.855333,10.772877
32,6.0,12.484374,282.54071,0.944371,1.187677,1.920747,3.599565,7.698762
32,9.0,1.685927,292.809723,0.976863,1.127236,1.673292,2.811942,5.328468
32,13.0,11.982924,274.477264,0.893673,1.243243,2.169122,4.403343,10.049512
33,3.0,218.464325,318.043762,1.167193,1.322261,2.350987,4.756882,10.625836
33,7.0,213.659912,297.837677,0.98679,1.251768,2.066919,3.834216,7.825659
33,10.0,211.272659,295.509735,1.089753,1.316023,2.294205,4.58035,10.225144
34,3.0,450.830841,317.441437,1.151772,1.32437,2.343268,4.729881,10.590467
34,7.0,429.356995,322.800415,0.888367,1.095461,1.61369,2.680053,5.00877
35,3.0,469.764648,341.506104,1.208994,1.260141,2.018829,3.586607,6.961318
35,7.0,477.417419,330.388153,1.071026,1.308188,2.269209,4.509128,10.020315
35,10.0,481.477631,339.415649,1.109285,1.277963,2.175798,4.262028,9.402876
35,13.0,484.590637,333.805054,1.105625,1.143339,1.704128,2.804582,5.041908
36,3.0,225.998489,423.386597,1.290971,1.266053,2.089137,3.868645,7.898666
36,6.0,212.134277,423.298767,1.16505,1.355579,2.319313,4.401447,9.086886
37,4.0,249.747604,26.497303,1.560963,1.462379,2.680723,5.464202,12.087281
37,8.0,242.932358,32.632519,1.302961,1.481127,2.829938,6.079627,14.241933
37,10.0,238.78215,37.626125,1.135856,1.25953,2.096705,3.965496,8.370847
38,4.0,120.020226,56.608562,1.233308,1.375701,2.45871,4.969,11.061896
38,7.0,110.003769,60.719574,1.141631,1.363158,2.40638,4.752511,10.264389
38,9.0,100.663704,67.747482,0.856338,1.096009,1.623444,2.750368,5.337052
38,12.0,107.935371,71.741249,0.964213,1.136605,1.680614,2.734083,4.839352
39,4.0,201.809631,193.635269,1.295168,1.415181,2.564263,5.201454,11.519638
39,8.0,200.840698,191.442932,1.216287,1.464667,2.751256,5.77924,13.197518
40,4.0,302.788544,226.101807,1.232086,1.282548,2.134163,3.99119,8.221489
40,8.0,313.573029,225.69812,1.074175,1.286133,2.162335,4.055634,8.310073
41,4.0,267.58902,228.158112,1.225095,1.324125,2.346287,4.779286,10.881832
41,8.0,272.126282,246.340118,1.166212,1.368982,2.402492,4.694657,9.992439
41,10.0,270.900818,252.66478,0.798498,1.081761,1.594139,2.639938,4.893727
41,13.0,280.842102,244.401138,1.303685,1.271989,2.098356,3.886395,7.929392
42,4.0,80.519936,241.31636,1.101476,1.262749,2.08731,3.90503,8.134474
42,6.0,73.389153,242.199387,1.422956,1.457988,2.725059,5.699165,12.967524
