Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,83.867371,55.787678,14.998695,3.687304,15.525522,70.519585,336.93689
1,2.0,92.052742,63.800293,15.450745,3.791201,16.275,75.017509,362.614227
1,3.0,97.004143,61.229549,16.108551,3.62902,15.081781,67.758858,320.806732
1,4.0,96.182663,61.059914,16.213358,3.699975,15.616093,71.094337,340.55191
1,5.0,91.093407,58.322582,16.238352,3.447782,13.828516,60.539574,281.119751
1,7.0,86.555443,51.039036,16.114784,3.325118,12.858311,54.390041,244.838821
1,8.0,88.010544,46.656204,15.3291,3.391839,13.27475,56.503506,254.850357
1,10.0,86.909912,52.570133,11.882859,2.759492,9.157265,33.883549,135.4664
1,11.0,89.172493,54.033901,14.249038,2.9763,10.577401,41.939316,179.917953
1,13.0,92.345512,60.726219,14.902026,3.138686,11.655089,47.84087,210.579926
1,17.0,72.763794,69.397804,14.591938,3.211422,12.042295,49.467789,216.386307
1,18.0,69.33448,65.980644,12.996413,2.991744,10.739734,43.061283,186.602585
1,20.0,58.088219,68.659721,14.49769,3.11574,11.444303,46.390137,201.512833
2,1.0,87.963547,65.304733,11.86627,3.450971,13.988168,62.039967,291.854614
2,2.0,90.825409,65.14502,16.673063,3.992628,17.734091,83.736153,411.933014
3,12.0,1.477096,57.010883,1.643386,2.204377,7.404664,31.706211,154.663391
3,16.0,13.532199,58.682198,2.938931,3.515322,13.86523,59.312092,269.456757
4,12.0,47.878773,121.191322,0.600218,1.004454,1.977632,5.960257,24.001928
4,16.0,33.034698,117.342094,1.804426,3.587404,14.86963,67.371307,323.588287
5,14.0,84.278114,61.621246,14.166692,3.077835,11.295326,46.020538,201.653107
5,15.0,80.670059,64.999832,10.07157,2.561245,7.998174,28.149052,107.956367
6,21.0,46.246548,60.305935,8.867361,2.864289,9.732532,36.670185,148.734329
6,23.0,38.001209,58.640476,12.838287,3.011351,10.9859,44.889896,198.260132
6,25.0,35.437641,64.236061,12.841103,2.83151,9.582492,36.010853,145.688843
6,26.0,38.298241,65.261475,11.373964,2.549804,7.94872,28.09107,109.112206
6,27.0,40.85281,62.684235,6.059415,2.504249,8.152308,31.148798,132.79332
