Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,347.142212,122.213394,3.350923,1.77246,3.724658,8.51797,20.699909
1,1.0,347.346344,124.317589,3.553636,1.809949,3.829947,8.761341,21.19343
1,5.0,340.199951,110.732201,1.223076,1.363038,2.4041,4.771944,10.39876
2,0.0,500.176666,144.050949,2.147444,1.527846,2.925875,6.238634,14.420951
2,1.0,499.325928,143.352402,2.396726,1.758109,3.696329,8.461678,20.56847
2,2.0,497.113159,144.274124,2.106001,1.542908,2.950312,6.241378,14.2439
2,3.0,497.561646,146.955978,1.82211,1.500886,2.823322,5.906895,13.380922
2,4.0,498.223328,144.601547,2.258163,1.513369,2.819775,5.787833,12.788682
2,5.0,496.096466,144.986923,1.974071,1.653031,3.36056,7.531729,18.105499
2,6.0,494.596527,147.140381,2.175035,1.515797,2.816903,5.775172,12.77499
2,7.0,495.414642,147.26326,2.235306,1.477919,2.685166,5.371477,11.583705
2,8.0,495.278687,146.853851,2.341802,1.476103,2.708277,5.495347,12.049209
2,9.0,495.208435,146.681763,2.606597,1.599308,3.140003,6.795063,15.786617
2,10.0,495.116791,146.656525,2.303092,1.622333,3.242984,7.157055,16.976645
2,11.0,495.264618,145.868271,2.407535,1.582922,3.109772,6.771473,15.910718
2,12.0,493.714813,145.100449,2.148063,1.511873,2.813497,5.763999,12.693926
2,13.0,493.792175,142.733765,2.419209,1.558787,2.992661,6.365094,14.638668
2,14.0,492.634064,142.256577,2.178417,1.476807,2.671669,5.306327,11.329907
2,15.0,491.891541,143.425751,2.000385,1.609062,3.161667,6.833579,15.837978
2,16.0,493.926178,143.909775,1.893519,1.649883,3.290048,7.17776,16.720585
2,17.0,494.619293,143.272079,1.929687,1.638784,3.288471,7.259866,17.167122
2,18.0,494.802979,143.4263,2.606594,1.599118,3.101794,6.601566,15.064944
2,19.0,491.753815,142.855637,1.701368,1.540609,2.972376,6.357192,14.673319
2,20.0,492.187836,141.686218,2.137284,1.517887,2.868151,6.005017,13.586391
2,21.0,491.342529,143.8461,1.797654,1.482857,2.806518,5.97385,13.901856
2,22.0,488.960602,145.66539,2.183365,1.699183,3.510963,7.929716,19.061827
2,23.0,490.317932,145.68129,2.472236,1.546136,2.928991,6.10471,13.666937
2,24.0,491.517609,145.454712,2.100871,1.598814,3.105922,6.628924,15.179295
2,25.0,492.606506,144.314926,2.286407,1.543753,2.932565,6.132921,13.784626
2,27.0,490.16452,141.675537,2.281947,1.501943,2.79473,5.757586,12.832598
2,28.0,490.648224,143.283295,2.809238,1.595019,3.094906,6.590761,15.031014
2,29.0,487.14975,143.669754,2.092029,1.546328,2.950372,6.214703,14.085137
2,30.0,487.45816,143.096695,1.886074,1.435997,2.607,5.269835,11.560136
2,31.0,484.702087,143.966537,1.916599,1.600996,3.138935,6.780737,15.731174
2,32.0,487.213654,144.153137,2.264441,1.662301,3.335662,7.313476,17.099161
2,33.0,487.919708,141.79303,1.856071,1.465842,2.713687,5.586599,12.46635
2,34.0,489.041016,144.714157,2.49084,1.552243,2.981705,6.328243,14.464182
2,35.0,489.801239,143.333038,2.190113,1.585266,3.070133,6.532503,14.905524
2,36.0,489.590485,143.227798,2.160709,1.65256,3.266308,7.059042,16.316822
2,37.0,490.467285,141.356995,2.471994,1.425935,2.500735,4.809158,9.932269
2,38.0,491.729279,139.113037,2.653405,1.568903,3.029202,6.45554,14.800202
