Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,25.502787,12.007861,1.627453,1.480373,2.761344,5.742788,12.978246
1,4.0,23.573626,29.808968,2.010123,1.461261,2.702982,5.564529,12.420059
2,2.0,66.401215,30.91272,2.401855,1.656006,3.347857,7.446625,17.748547
2,3.0,70.572533,31.067471,2.937325,1.564466,3.007123,6.369431,14.507007
2,6.0,69.595108,32.85952,1.61837,1.347888,2.324282,4.482368,9.471041
2,9.0,69.320457,28.853918,2.247809,1.607869,3.168171,6.872891,16.002714
2,10.0,72.217796,28.974859,2.177057,1.4558,2.683598,5.501959,12.220422
2,11.0,71.338844,26.547573,2.884552,1.520984,2.861982,5.952598,13.356734
2,12.0,72.393608,27.494514,2.227437,1.483711,2.748064,5.647427,12.56659
2,13.0,72.511391,29.257357,2.753491,1.417613,2.514138,4.92872,10.448556
2,15.0,72.584412,29.579021,2.570789,1.536797,2.909344,6.065462,13.59291
2,16.0,72.408325,28.350191,2.908029,1.518903,2.839841,5.848018,12.96428
2,17.0,72.773277,29.259596,3.672214,1.589031,3.068798,6.507454,14.804688
2,18.0,74.787819,27.186474,3.428779,1.556632,2.99797,6.387401,14.678217
2,19.0,76.50576,28.156057,2.822625,1.701107,3.49787,7.865953,18.849522
2,21.0,74.134094,25.107124,3.514907,1.592393,3.088845,6.578232,15.009822
2,22.0,75.473465,25.669205,4.213577,1.787105,3.754354,8.548649,20.626772
2,23.0,74.216499,27.29278,4.1693,1.764108,3.676554,8.323525,20.005014
2,25.0,75.404541,28.423824,3.696789,1.634544,3.206601,6.8703,15.714014
2,26.0,77.474174,30.093292,3.141783,1.553399,2.955141,6.173913,13.822824
2,28.0,75.476631,27.632397,3.004446,1.544207,2.916939,6.048903,13.454944
2,29.0,75.675514,28.270555,4.151343,1.616076,3.133122,6.627197,14.959618
2,30.0,75.394447,28.569748,2.365958,1.474406,2.702365,5.473452,11.97502
2,32.0,74.027504,31.318544,1.977802,1.497426,2.806623,5.83142,13.083236
2,34.0,76.522392,31.814247,3.71718,1.639246,3.266847,7.155425,16.805855
2,35.0,77.463181,33.752903,4.135653,1.591408,3.055647,6.409611,14.352358
2,36.0,78.980026,35.941986,2.225241,1.451638,2.673024,5.499228,12.322076
2,37.0,79.22921,33.606342,2.021185,1.540959,2.899394,6.017794,13.478782
2,38.0,81.57196,33.274239,2.194286,1.429022,2.50947,4.817404,9.892392
2,39.0,82.335075,32.395245,2.11008,1.514115,2.809674,5.730394,12.565636
2,40.0,81.622116,32.819244,1.483264,1.431127,2.557741,5.053888,10.79204
2,41.0,78.503487,32.387829,3.316352,1.675694,3.377239,7.440349,17.486404
2,42.0,76.391212,30.445442,2.620069,1.470722,2.741545,5.705656,12.910386
2,43.0,75.205544,31.409586,3.582026,1.611357,3.151684,6.759125,15.514832
2,44.0,75.103752,34.233307,2.876642,1.510788,2.831061,5.862361,13.085149
2,45.0,77.693542,35.78709,1.878577,1.282303,2.099525,3.828619,7.656988
2,46.0,77.3778,34.259243,2.589256,1.379342,2.388746,4.580601,9.532893
