Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,147.451614,333.004089,1.362818,1.486913,2.841763,6.072981,14.087231
1,3.0,150.394348,335.236115,2.096287,1.438103,2.579099,5.116515,10.978013
1,4.0,150.365143,334.779602,1.633994,1.421662,2.545302,5.054391,10.892929
1,5.0,150.352585,335.607819,1.249972,1.328484,2.333503,4.68756,10.494585
1,7.0,148.327255,335.851227,1.32436,1.418285,2.525841,5.0006,10.77796
1,9.0,146.726135,331.745941,1.554329,1.446309,2.617923,5.247327,11.383191
1,13.0,146.449814,332.067688,1.300022,1.343733,2.326675,4.508911,9.559172
1,16.0,147.521744,327.304688,1.913233,1.403073,2.485521,4.888917,10.442344
1,17.0,147.537659,326.140564,2.023269,1.44589,2.596254,5.160142,11.105985
1,18.0,147.477234,327.618835,2.136764,1.399751,2.416025,4.565069,9.249895
1,19.0,148.820084,327.371521,1.832489,1.503974,2.833208,5.922688,13.399915
1,21.0,147.597549,326.88559,1.730886,1.44073,2.609123,5.258955,11.535285
1,22.0,150.698532,326.972107,1.7213,1.612752,3.177525,6.89908,16.092903
1,23.0,150.134506,324.632568,2.083646,1.49625,2.803357,5.814404,13.008559
1,24.0,150.377899,324.442261,1.602486,1.452428,2.651821,5.395443,11.941043
1,25.0,150.828888,324.772034,1.28231,1.410859,2.573173,5.285415,11.903855
1,26.0,151.469788,325.089996,1.232881,1.523033,2.963705,6.467749,15.339252
1,27.0,152.179504,324.988373,1.748078,1.489675,2.782582,5.787279,13.063475
1,28.0,153.659729,324.684113,1.306824,1.404043,2.513557,5.039731,11.039262
1,29.0,151.285675,323.09082,1.652793,1.604916,3.147912,6.789101,15.706247
1,31.0,150.063873,321.236115,2.038132,1.46326,2.692962,5.52067,12.293523
1,32.0,148.573486,321.251068,1.56806,1.357445,2.322945,4.391309,8.983369
1,33.0,149.131424,322.417847,1.925334,1.434864,2.592524,5.195451,11.274398
1,34.0,148.26593,323.691711,2.264561,1.541944,2.922387,6.089989,13.623584
1,35.0,147.777435,323.861481,2.480348,1.6192,3.205365,6.969646,16.231215
