Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,467.421173,19.737989,1.351965,1.43285,2.651688,5.508463,12.479485
1,2.0,468.515564,11.197833,1.047364,1.144948,1.70539,2.819558,5.138059
2,0.0,333.548859,83.404083,1.56699,1.514272,2.791979,5.632452,12.169762
2,4.0,328.393616,100.416679,0.998875,1.124608,1.642301,2.639046,4.62024
3,0.0,255.619003,125.138412,1.267695,1.310273,2.185528,4.03398,8.074626
3,4.0,255.67775,122.962852,1.094277,1.316431,2.303528,4.595582,10.177695
4,0.0,369.509521,252.549606,1.082777,1.236543,2.018249,3.711426,7.542993
4,4.0,385.693634,261.582672,0.915604,1.224868,2.104141,4.263731,9.884234
5,1.0,101.117004,24.287506,0.982996,1.180973,1.892501,3.496121,7.350683
5,5.0,101.518394,30.423157,1.173942,1.321076,2.257091,4.33336,9.164024
6,1.0,508.347137,275.06665,1.562992,1.425003,2.626911,5.437581,12.27614
6,5.0,499.864166,294.191437,1.123959,1.32904,2.30915,4.519486,9.727135
7,1.0,283.725677,390.855865,1.144368,1.164483,1.752164,2.900358,5.211303
7,5.0,267.714661,387.477509,1.670205,1.383745,2.412866,4.663658,9.772049
8,1.0,377.191803,390.11261,1.700798,1.339007,2.265269,4.240135,8.599348
8,4.0,375.600342,390.559265,1.35209,1.374943,2.425369,4.783892,10.312232
8,8.0,373.608124,382.379791,0.980592,1.04011,1.41383,2.093421,3.378588
8,11.0,368.191956,381.014648,1.137724,1.297005,2.206286,4.220566,8.882201
8,14.0,375.14743,381.862518,0.955295,1.154215,1.779778,3.101793,6.05274
9,2.0,303.733826,53.481743,1.635818,1.490673,2.808014,5.909906,13.541629
9,6.0,308.94278,63.581524,1.111159,1.304487,2.240559,4.386443,9.558673
10,2.0,258.190094,370.439606,1.382466,1.404754,2.554489,5.247262,11.862298
10,6.0,258.767731,392.267426,1.064163,1.268042,2.092012,3.887342,7.991197
11,2.0,295.817352,435.762573,1.097971,1.266558,2.12444,4.037406,8.52717
11,6.0,285.246765,437.580566,1.151886,1.269767,2.078722,3.775868,7.469262
12,3.0,408.26535,47.270248,1.296113,1.285009,2.151335,4.061237,8.491867
12,7.0,413.434631,24.805626,1.406243,1.328178,2.21244,4.036383,7.895275
13,3.0,332.641724,49.062267,1.623384,1.521201,2.889072,6.071172,13.745162
13,7.0,322.888977,47.780663,1.166511,1.28578,2.150555,4.047201,8.392926
