Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,502.553558,0.781915,0.428438,0.715173,0.792497,0.901851,1.056501
1,2.0,492.689758,5.040734,1.212133,1.460467,2.670528,5.449112,12.129201
2,0.0,427.732178,158.814667,1.142476,1.329027,2.30498,4.507045,9.706386
2,1.0,428.180664,159.668289,1.163831,1.332675,2.2925,4.436903,9.465372
2,5.0,426.388855,174.637344,1.071519,1.268262,2.147453,4.143121,8.889223
2,8.0,411.616486,177.272705,0.885336,1.110637,1.636622,2.700639,4.973981
2,12.0,412.574646,167.729538,1.227369,1.439905,2.689677,5.657125,13.023201
3,0.0,489.45694,222.426758,1.627754,1.633154,3.235002,7.024425,16.321571
3,4.0,505.359009,233.821014,0.916244,1.151067,1.720208,2.833055,5.078506
4,0.0,478.06369,255.446289,1.355358,1.351284,2.311854,4.385098,9.025866
4,4.0,491.991913,271.939941,2.206018,1.729357,3.619278,8.30331,20.325741
4,6.0,487.488922,266.818756,2.362064,1.724054,3.557956,8.011272,19.202394
5,0.0,364.83783,370.410675,1.811367,1.503257,2.835555,5.95165,13.553572
5,1.0,365.705688,371.684113,1.710094,1.473081,2.724153,5.606677,12.509759
5,3.0,364.121948,374.760895,1.345089,1.373273,2.40887,4.698307,9.950233
5,4.0,364.709778,374.518127,1.629894,1.460177,2.646547,5.306214,11.498228
5,5.0,364.76535,375.69693,1.413212,1.234077,1.958735,3.455472,6.669292
5,6.0,362.3172,375.499298,1.255646,1.291461,2.099022,3.759215,7.28832
5,7.0,361.98233,376.769745,1.154251,1.34883,2.370943,4.69597,10.229691
5,9.0,360.607056,374.953247,1.552295,1.518678,2.869899,5.993025,13.481339
6,1.0,336.420044,51.2715,1.497966,1.420418,2.555876,5.149935,11.358802
6,5.0,336.671844,35.50066,0.82476,1.05484,1.487716,2.334084,4.077408
6,7.0,337.076172,34.216812,0.926809,1.22906,2.032214,3.792019,7.803998
6,11.0,352.530884,19.088923,1.524601,1.48133,2.735294,5.601616,12.429385
7,1.0,268.788757,177.641144,1.304325,1.438434,2.691545,5.695428,13.232582
7,5.0,280.447388,180.680847,0.777308,1.107048,1.730799,3.211132,6.99232
8,1.0,499.679047,251.796402,1.101117,1.294072,2.173856,4.078293,8.364307
8,4.0,498.488129,248.362381,1.141193,1.242045,2.015419,3.662378,7.329666
9,2.0,465.967712,230.892273,0.992171,1.238779,2.011414,3.660163,7.321118
9,4.0,459.653351,238.31662,1.057397,1.304112,2.245383,4.385823,9.483389
10,2.0,393.174011,386.012817,1.185237,1.317682,2.277016,4.443758,9.545291
10,5.0,383.533905,396.302856,1.383741,1.408764,2.510466,4.968298,10.665118
11,3.0,183.420517,95.994873,1.222141,1.405499,2.634135,5.634883,13.28126
11,7.0,198.689972,84.519897,0.811447,1.185233,1.981328,3.871199,8.606522
11,10.0,183.502457,78.502098,1.134998,1.301208,2.244103,4.391109,9.49274
12,3.0,502.139038,107.639999,0.885644,1.091166,1.554265,2.432552,4.158257
12,7.0,511.086731,98.267242,0.659155,0.869578,1.11209,1.552539,2.392883
13,3.0,386.699677,434.531799,1.017864,1.244975,2.051618,3.833598,7.975855
13,7.0,380.181396,412.161316,1.384024,1.487121,2.848894,6.124965,14.335133
14,4.0,278.63559,1.346779,0.780939,1.088426,1.560518,2.5418,4.73408
14,8.0,285.649811,12.919802,1.441533,1.488243,2.809092,5.955667,13.803869
15,4.0,239.635284,249.644119,0.98836,1.236819,2.039777,3.846167,8.147881
15,8.0,225.280945,260.623199,1.256479,1.408428,2.530664,5.069543,11.040047
16,4.0,313.421387,484.953674,0.986078,1.258528,2.129288,4.151453,9.132807
16,8.0,320.066315,474.382477,1.229167,1.48094,2.831763,6.062935,14.104383
17,5.0,380.073761,155.82579,1.354137,1.392197,2.511499,5.113518,11.436007
