Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,412.903412,145.21582,8.822509,2.738059,8.91026,32.083092,123.903755
1,1.0,415.773926,144.948441,8.324935,2.611146,8.111057,27.964933,103.9188
1,2.0,416.32486,148.286392,9.017371,2.54995,7.782199,26.458199,97.258186
1,3.0,416.5896,151.273148,8.700212,2.656765,8.332735,28.849592,107.212395
1,4.0,416.633057,153.201279,8.407725,2.635009,8.371623,29.711113,113.907066
1,5.0,418.636047,152.728516,9.131083,2.640687,8.167655,27.701094,100.279015
1,6.0,420.004974,148.399017,8.231637,2.565494,7.878653,26.95562,99.685875
1,7.0,419.925751,147.240982,7.620163,2.599252,8.077246,27.902252,103.905609
1,8.0,423.812134,143.054306,8.582692,2.699181,8.660491,30.73093,116.934166
1,9.0,423.614288,144.119339,8.692893,2.741976,8.899813,31.870369,122.152405
1,10.0,423.922791,144.017136,8.000839,2.809957,9.364791,34.432598,135.337097
1,11.0,427.555847,142.610596,8.827259,2.676995,8.354069,28.48193,103.328178
1,12.0,426.689178,140.955887,8.531939,2.799495,9.221977,33.343788,128.52356
1,13.0,426.826111,143.412445,8.282615,2.792987,9.213598,33.470959,129.933212
1,15.0,420.928375,144.719589,8.092263,2.737023,8.836772,31.398388,119.250938
1,16.0,422.530945,144.779037,8.672727,2.772937,8.95926,31.625031,118.778709
1,17.0,422.025513,143.796295,8.226974,2.74391,8.918102,32.002254,123.000343
1,18.0,423.300049,145.546158,8.118201,2.561616,7.776426,26.078985,93.875999
1,19.0,423.057434,145.919754,8.67473,2.682048,8.572101,30.347849,115.351059
1,20.0,423.50647,147.69339,8.21328,2.591664,7.980301,27.193523,99.567337
1,21.0,420.435913,147.435226,8.270861,2.634255,8.226949,28.38851,105.123283
1,22.0,418.9599,144.677521,8.202044,2.704439,8.640144,30.42894,114.742973
1,23.0,417.451935,142.284515,8.093513,2.773777,9.030581,32.29295,123.315895
1,24.0,416.721191,142.419891,8.590322,2.866097,9.593887,35.089493,136.3423
1,25.0,418.897003,140.312805,7.746244,2.540241,7.679317,25.771479,93.300461
1,26.0,418.880524,139.654358,8.133867,2.674395,8.466901,29.587662,110.830444
1,27.0,418.843597,140.968048,7.833161,2.611842,8.091523,27.718266,101.987457
1,28.0,418.879822,140.399368,7.765055,2.766153,9.16405,33.639263,132.280121
1,29.0,416.934967,142.104431,7.661209,2.771973,9.170215,33.534721,131.187378
1,30.0,417.777863,143.619614,8.681603,2.789312,9.188976,33.334621,129.19606
