Trajectory,Frame,x,y,m0,m1,m2,m3,m4
1,0.0,279.068298,11.826168,1.286865,1.3253,2.254006,4.303127,9.0469
1,2.0,281.50705,21.592632,0.980445,1.211338,1.995628,3.776216,8.053943
1,5.0,281.500427,28.361172,1.343015,1.472494,2.855947,6.268788,15.067021
1,7.0,282.23526,20.450888,1.684323,1.525728,2.883135,6.019781,13.549157
2,0.0,398.318237,167.557297,1.50303,1.296651,2.150063,3.961715,7.960893
2,4.0,419.83316,177.093948,1.649136,1.428108,2.59032,5.246566,11.566201
3,0.0,427.820465,302.634064,1.993161,1.575125,3.051315,6.498691,14.82736
3,1.0,430.52478,306.373169,2.343922,1.657361,3.309528,7.223183,16.822725
3,2.0,430.341705,306.889008,1.725735,1.446689,2.630707,5.314826,11.660878
3,3.0,430.285889,306.767639,2.132589,1.666409,3.373644,7.492118,17.801279
3,4.0,430.001495,307.148254,1.728855,1.476865,2.802588,5.965523,13.818234
3,5.0,430.781189,308.37915,1.959942,1.481189,2.726142,5.554265,12.236197
3,6.0,431.36377,308.665588,2.336524,1.541817,2.942799,6.204224,14.083614
3,7.0,432.789062,307.472473,2.403351,1.589616,3.091922,6.626988,15.277963
3,10.0,432.085571,311.192261,2.03847,1.621379,3.231332,7.099951,16.742125
3,11.0,430.423431,309.851898,2.460416,1.577464,3.066495,6.590058,15.258406
3,12.0,430.469208,305.832397,2.054682,1.611662,3.21191,7.070363,16.739281
3,13.0,430.727356,303.782959,2.535462,1.551693,2.968601,6.269314,14.253895
3,14.0,426.914673,305.192474,2.033921,1.526745,2.889783,6.050297,13.677029
3,15.0,424.668182,304.270844,1.860799,1.426922,2.573252,5.164308,11.260424
3,16.0,424.854553,304.305176,2.417342,1.508788,2.808489,5.768002,12.760051
3,17.0,423.40799,305.540924,2.276692,1.565002,2.979792,6.219863,13.89823
3,19.0,417.532135,303.694031,2.22039,1.524297,2.848011,5.846859,12.901075
3,20.0,416.413483,300.33902,2.488444,1.57372,3.0216,6.37536,14.429295
3,21.0,420.383911,300.508575,2.065992,1.661054,3.377286,7.554941,18.10219
3,23.0,415.662048,296.149811,2.438883,1.642046,3.2959,7.282139,17.252113
3,24.0,413.593079,295.676086,2.347826,1.68011,3.39347,7.493791,17.662971
3,25.0,412.881256,296.546631,2.81324,1.588358,3.073641,6.535916,14.909426
3,26.0,412.314178,297.324524,2.242492,1.599729,3.141965,6.795511,15.77146
3,27.0,411.07608,294.336823,1.666563,1.397314,2.485027,4.925291,10.617816
3,28.0,406.719971,293.839172,2.063807,1.446532,2.595458,5.146043,11.036982
3,29.0,409.108795,296.040649,2.134448,1.624892,3.291142,7.383993,17.834116
3,30.0,406.706543,297.257446,2.200813,1.444068,2.604718,5.200263,11.228761
3,31.0,405.050812,296.799286,2.16127,1.518039,2.891438,6.130637,14.078352
3,32.0,404.326599,294.761322,2.790524,1.617076,3.170611,6.804582,15.597081
3,33.0,404.115234,296.100952,1.841136,1.457996,2.642583,5.293418,11.448714
3,34.0,407.251587,294.78302,2.083621,1.546148,2.952377,6.224736,14.129965
3,35.0,406.613892,291.210846,2.522486,1.66333,3.381186,7.565113,18.140778
3,36.0,407.763336,293.031372,2.283836,1.536158,2.942751,6.253791,14.352761
3,37.0,408.491638,292.558014,2.896459,1.701108,3.445391,7.591452,17.778959
3,38.0,407.720032,288.507629,2.512985,1.457945,2.65981,5.385093,11.810444
3,39.0,409.041656,289.550537,1.823352,1.588936,3.16306,6.996222,16.706284
3,40.0,409.192963,288.836395,2.476525,1.495255,2.807836,5.879574,13.382614
3,41.0,410.259644,284.243958,2.597703,1.5778,3.097864,6.74568,15.847446
3,42.0,409.741852,283.440582,2.247237,1.434112,2.52627,4.882816,10.144691
3,44.0,412.112732,281.820068,1.845452,1.581408,3.077731,6.601019,15.209467
3,45.0,413.140015,282.54834,2.154932,1.446673,2.604502,5.1882,11.190234
3,46.0,408.26712,280.872925,1.445865,1.380084,2.444454,4.842799,10.475374
4,1.0,457.382141,155.449997,1.09416,1.203144,1.901113,3.416559,6.906591
4,5.0,460.321198,159.529999,1.114722,1.260591,2.064473,3.794442,7.68235
5,1.0,335.365814,161.639435,1.317616,1.392849,2.477404,4.948967,10.854337
5,5.0,336.200684,159.051453,1.011519,1.242458,2.049285,3.866967,8.208643
6,1.0,345.059937,275.55249,1.320721,1.353127,2.347367,4.540999,9.591774
6,3.0,344.523438,275.949615,1.81585,1.38691,2.4802,5.00026,11.085506
6,5.0,356.18277,274.880798,0.984446,1.254265,2.127942,4.154325,9.128688
7,1.0,487.286041,360.570251,1.231114,1.304515,2.185452,4.087273,8.385154
7,5.0,498.878937,380.183014,1.080814,1.255485,2.014301,3.580519,6.944054
8,2.0,453.6297,0.875647,0.461612,0.794485,0.98865,1.358048,2.092453
8,5.0,467.926941,4.401085,0.793252,1.081033,1.645078,2.913636,5.967857
9,2.0,89.468666,17.907131,0.771672,1.053108,1.509671,2.418407,4.321216
9,5.0,93.720604,34.565601,1.114796,1.205163,1.882074,3.249137,6.108524
10,2.0,485.635742,43.581711,0.994709,1.207494,1.955879,3.617901,7.527612
10,4.0,482.696777,42.732998,1.35617,1.323914,2.269815,4.385406,9.35709
11,2.0,249.926041,221.139252,0.898636,1.140988,1.716043,2.857893,5.205279
11,6.0,266.687836,234.587036,1.010365,1.121675,1.669935,2.810208,5.338622
12,2.0,440.555664,483.240265,0.958024,1.10806,1.605892,2.55694,4.432787
12,6.0,456.494141,482.587036,0.901062,1.018192,1.388015,2.101551,3.569831
13,3.0,353.475342,146.381714,1.177077,1.240559,2.002374,3.615087,7.172434
13,6.0,356.143311,159.719315,1.550837,1.47177,2.746782,5.718968,12.944217
14,5.0,340.056,0.763037,0.466985,0.816558,1.066921,1.533327,2.430991
14,8.0,350.967407,1.137389,0.703771,1.116492,1.777214,3.412883,7.756559
15,5.0,194.03891,24.991743,1.217082,1.369307,2.434627,4.857745,10.59273
15,9.0,205.504074,44.700207,1.080714,1.230697,1.992791,3.626138,7.281293
16,6.0,252.158417,130.961914,1.452353,1.387078,2.496977,5.048088,11.163754
16,10.0,251.257187,132.630951,1.116895,1.356909,2.436801,4.981751,11.280399
17,6.0,508.572998,481.121735,1.67388,1.55767,3.00374,6.401545,14.689772
17,9.0,510.9487,494.395569,0.631527,1.042998,1.773317,3.584358,8.234881
18,7.0,400.395691,7.273448,1.306468,1.302097,2.18773,4.116718,8.517585
18,10.0,409.07077,19.742386,1.127801,1.243005,2.023203,3.681022,7.363255
19,7.0,372.954346,388.467896,1.229006,1.363915,2.395191,4.71278,10.151199
19,11.0,374.720001,397.406891,0.899593,1.095949,1.579841,2.527332,4.478708
20,7.0,211.61322,449.416779,1.192432,1.477124,2.888833,6.385454,15.394281
20,11.0,229.07225,462.3078,1.227908,1.373281,2.449991,4.930185,10.918164
21,8.0,418.697662,233.509354,1.397425,1.367665,2.441521,4.961888,11.182153
21,12.0,436.24762,226.149261,2.344172,1.628092,3.207742,6.925905,15.998597
22,8.0,409.886627,273.461243,1.535261,1.389952,2.450369,4.829253,10.417116
22,10.0,402.057617,267.445435,1.496517,1.4786,2.780991,5.879539,13.584629
22,14.0,409.487335,246.334213,2.110866,1.431309,2.578819,5.168224,11.253878
23,8.0,469.061859,465.768585,1.333626,1.297741,2.180861,4.102405,8.471224
23,11.0,462.574219,468.111969,1.019413,1.197643,1.875908,3.26483,6.21452
24,8.0,390.803772,493.531738,1.056662,1.17248,1.775649,2.971969,5.435695
24,11.0,396.152466,489.142487,1.098522,1.137459,1.68065,2.738656,4.872159
25,9.0,454.036072,263.476868,1.26982,1.343578,2.337023,4.546202,9.661551
25,13.0,453.803162,249.718231,0.801218,0.993635,1.304406,1.856517,2.884729
26,9.0,482.206146,279.906799,1.090709,1.223583,2.022395,3.831697,8.165996
26,12.0,471.420593,268.766022,1.285071,1.318527,2.237085,4.263711,8.954611
27,9.0,451.446259,389.639587,2.403555,1.541817,2.917547,6.088135,13.679681
27,11.0,448.59613,383.726654,1.244878,1.374124,2.422889,4.765666,10.219363
28,10.0,492.141846,52.934155,1.303984,1.382161,2.490314,5.052658,11.237428
28,12.0,500.373199,48.010853,0.963533,1.166514,1.861912,3.413325,7.05278
29,10.0,124.590393,222.482376,0.765666,1.093931,1.67019,2.961623,6.063954
29,14.0,130.514603,232.667511,0.979705,1.227017,2.087889,4.165082,9.482002
